"X_WGS84"	"Y_WGS84"	"ConnochaetesGnou"	"GuloGulo"	"PantheraOnca"	"PteropusGiganteus"	"TenrecEcaudatus"	"VulpesVulpes"
"2374"	96.75	58.75000782	0	1	0	0	0	1
"2803"	29.25	54.25000782	0	0	0	0	0	1
"5540"	45.75	22.75000782	0	0	0	0	0	1
"5719"	-8.25	19.75000782	0	0	0	0	0	0
"5757"	48.75	19.75000782	0	0	0	0	0	1
"1646"	110.25	64.75000782	0	1	0	0	0	1
"5003"	81.75	30.25000782	0	0	0	0	0	1
"5813"	-63.75	18.25000782	0	0	0	0	0	0
"2113"	-116.25	60.25000782	0	1	0	0	0	1
"2150"	9.75	60.25000782	0	1	0	0	0	1
"4254"	21.75	39.25000782	0	0	0	0	0	1
"2242"	147.75	60.25000782	0	1	0	0	0	1
"4413"	81.75	37.75000782	0	0	0	0	0	1
"5311"	32.25	25.75000782	0	0	0	0	0	1
"4640"	62.25	34.75000782	0	0	0	0	0	1
"1923"	-120.75	61.75000782	0	1	0	0	0	1
"8483"	168.75	-46.24999218	0	0	0	0	0	0
"2000"	65.25	61.75000782	0	1	0	0	0	1
"7195"	128.25	-7.249992177	0	0	0	0	0	0
"7447"	-39.75	-13.24999218	0	0	0	0	0	0
"3038"	131.25	52.75000782	0	1	0	0	0	1
"4643"	66.75	34.75000782	0	0	0	0	0	1
"336"	-72.75	76.75000782	0	0	0	0	0	0
"202"	53.25	79.75000782	0	0	0	0	0	0
"700"	114.75	72.25000782	0	1	0	0	0	1
"769"	-77.25	70.75000782	0	1	0	0	0	1
"6304"	-12.75	9.250007823	0	0	0	0	0	0
"7779"	-51.75	-20.74999218	0	0	0	0	0	0
"7089"	26.25	-5.749992177	0	0	0	0	0	0
"6626"	24.75	3.250007823	0	0	0	0	0	0
"6981"	-63.75	-4.249992177	0	0	1	0	0	0
"6693"	27.75	1.750007823	0	0	0	0	0	0
"4536"	81.75	36.25000782	0	0	0	0	0	1
"7100"	71.25	-5.749992177	0	0	0	0	0	0
"7047"	153.75	-4.249992177	0	0	0	0	0	0
"5626"	8.25	21.25000782	0	0	0	0	0	0
"3922"	111.75	43.75000782	0	0	0	0	0	1
"8166"	18.75	-29.74999218	0	0	0	0	0	0
"7835"	149.25	-20.74999218	0	0	0	0	0	0
"8128"	122.25	-28.24999218	0	0	0	0	0	0
"5037"	-111.75	28.75000782	0	0	0	0	0	0
"7331"	30.75	-10.24999218	0	0	0	0	0	0
"20"	-56.25	82.75000782	0	0	0	0	0	0
"5705"	-86.25	19.75000782	0	0	0	0	0	0
"6426"	50.25	7.750007823	0	0	0	0	0	0
"3718"	18.75	45.25000782	0	0	0	0	0	1
"5015"	99.75	30.25000782	0	0	0	0	0	1
"6056"	-92.25	13.75000782	0	0	0	0	0	0
"511"	-113.25	73.75000782	0	0	0	0	0	0
"3743"	56.25	45.25000782	0	0	0	0	0	1
"254"	-59.25	78.25000782	0	0	0	0	0	0
"7369"	-57.75	-11.74999218	0	0	0	0	0	0
"1693"	-171.75	63.25000782	0	0	0	0	0	0
"1332"	-93.75	66.25000782	0	1	0	0	0	1
"1710"	-143.25	63.25000782	0	1	0	0	0	1
"2115"	-113.25	60.25000782	0	1	0	0	0	1
"7092"	30.75	-5.749992177	0	0	0	0	0	0
"6868"	123.75	-1.249992177	0	0	0	0	0	0
"7818"	123.75	-20.74999218	0	0	0	0	0	0
"8209"	-62.25	-31.24999218	0	0	0	0	0	0
"8230"	117.75	-31.24999218	0	0	0	0	0	0
"2740"	-116.25	54.25000782	0	0	0	0	0	1
"2396"	129.75	58.75000782	0	1	0	0	0	1
"6591"	132.75	4.750007823	0	0	0	0	0	0
"5876"	98.25	18.25000782	0	0	0	0	0	0
"1600"	41.25	64.75000782	0	1	0	0	0	1
"8356"	138.75	-35.74999218	0	0	0	0	0	0
"2354"	66.75	58.75000782	0	1	0	0	0	1
"1591"	27.75	64.75000782	0	1	0	0	0	1
"4604"	-5.25	34.75000782	0	0	0	0	0	1
"466"	62.25	75.25000782	0	0	0	0	0	0
"7314"	-41.25	-10.24999218	0	0	0	0	0	0
"3020"	104.25	52.75000782	0	1	0	0	0	1
"2972"	32.25	52.75000782	0	0	0	0	0	1
"3694"	-74.25	45.25000782	0	0	0	0	0	1
"6414"	32.25	7.750007823	0	0	0	0	0	0
"1352"	-51.75	66.25000782	0	0	0	0	0	0
"148"	-66.75	79.75000782	0	0	0	0	0	0
"3542"	-81.75	46.75000782	0	0	0	0	0	1
"645"	-50.25	72.25000782	0	0	0	0	0	0
"7870"	26.25	-22.24999218	0	0	0	0	0	0
"565"	57.75	73.75000782	0	0	0	0	0	0
"7567"	-50.25	-16.24999218	0	0	1	0	0	0
"4438"	119.25	37.75000782	0	0	0	0	0	1
"205"	57.75	79.75000782	0	0	0	0	0	0
"3049"	159.75	52.75000782	0	1	0	0	0	1
"6235"	5.25	10.75000782	0	0	0	0	0	0
"419"	-96.75	75.25000782	0	0	0	0	0	0
"4958"	14.25	30.25000782	0	0	0	0	0	0
"5094"	41.25	28.75000782	0	0	0	0	0	1
"7901"	140.25	-22.24999218	0	0	0	0	0	0
"8525"	-72.75	-53.74999218	0	0	0	0	0	0
"4258"	27.75	39.25000782	0	0	0	0	0	1
"5578"	110.25	22.75000782	0	0	0	0	0	1
"5319"	44.25	25.75000782	0	0	0	0	0	1
"8070"	117.75	-26.74999218	0	0	0	0	0	0
"8149"	153.75	-28.24999218	0	0	0	0	0	0
"4824"	-84.75	31.75000782	0	0	0	0	0	1
"6617"	11.25	3.250007823	0	0	0	0	0	0
"1304"	-135.75	66.25000782	0	1	0	0	0	1
"4550"	102.75	36.25000782	0	0	0	1	0	1
"8078"	129.75	-26.74999218	0	0	0	0	0	0
"965"	-29.25	69.25000782	0	0	0	0	0	0
"6581"	99.75	4.750007823	0	0	0	0	0	0
"2755"	-93.75	54.25000782	0	1	0	0	0	1
"1816"	65.25	63.25000782	0	1	0	0	0	1
"2036"	119.25	61.75000782	0	1	0	0	0	1
"299"	98.25	78.25000782	0	0	0	0	0	0
"5939"	38.25	16.75000782	0	0	0	0	0	0
"4169"	84.75	40.75000782	0	0	0	0	0	1
"8380"	-12.75	-37.24999218	0	0	0	0	0	0
"3156"	69.75	51.25000782	0	1	0	0	0	1
"6866"	120.75	-1.249992177	0	0	0	0	0	0
"4689"	138.75	34.75000782	0	0	0	0	0	1
"5494"	-77.25	22.75000782	0	0	0	0	0	0
"6172"	32.25	12.25000782	0	0	0	0	0	0
"352"	-48.75	76.75000782	0	0	0	0	0	0
"8417"	-69.75	-40.24999218	0	0	0	0	0	0
"2526"	84.75	57.25000782	0	1	0	0	0	1
"2085"	-158.25	60.25000782	0	1	0	0	0	1
"4390"	45.75	37.75000782	0	0	0	0	0	1
"681"	86.25	72.25000782	0	1	0	0	0	0
"5387"	-75.75	24.25000782	0	0	0	0	0	0
"3011"	90.75	52.75000782	0	1	0	0	0	1
"4698"	-108.75	33.25000782	0	0	0	0	0	0
"7360"	-71.25	-11.74999218	0	0	1	0	0	0
"8263"	-57.75	-32.74999218	0	0	0	0	0	0
"2763"	-81.75	54.25000782	0	0	0	0	0	1
"6903"	-51.75	-2.749992177	0	0	1	0	0	0
"5771"	81.75	19.75000782	0	0	0	1	0	1
"1931"	-108.75	61.75000782	0	1	0	0	0	1
"6162"	17.25	12.25000782	0	0	0	0	0	0
"788"	-36.75	70.75000782	0	0	0	0	0	0
"6077"	2.25	13.75000782	0	0	0	0	0	0
"7975"	-71.25	-25.24999218	0	0	0	0	0	0
"641"	-56.25	72.25000782	0	0	0	0	0	0
"4098"	-87.75	40.75000782	0	0	0	0	0	1
"6390"	-3.75	7.750007823	0	0	0	0	0	0
"7535"	126.75	-14.74999218	0	0	0	0	0	0
"49"	-87.75	81.25000782	0	1	0	0	0	0
"7586"	26.25	-16.24999218	0	0	0	0	0	0
"8391"	177.75	-37.24999218	0	0	0	0	0	0
"6291"	-77.25	9.250007823	0	0	1	0	0	0
"6184"	53.25	12.25000782	0	0	0	0	0	0
"8538"	-63.75	-55.24999218	0	0	0	0	0	0
"6445"	-72.75	6.250007823	0	0	1	0	0	0
"1652"	119.25	64.75000782	0	1	0	0	0	1
"1616"	65.25	64.75000782	0	1	0	0	0	1
"1468"	155.25	66.25000782	0	1	0	0	0	1
"3392"	-84.75	48.25000782	0	0	0	0	0	1
"3412"	-5.25	48.25000782	0	0	0	0	0	0
"6072"	-5.25	13.75000782	0	0	0	0	0	0
"1039"	126.75	69.25000782	0	1	0	0	0	1
"639"	-74.25	72.25000782	0	1	0	0	0	1
"4867"	50.25	31.75000782	0	0	0	0	0	1
"1891"	177.75	63.25000782	0	1	0	0	0	1
"2934"	-71.25	52.75000782	0	1	0	0	0	1
"3029"	117.75	52.75000782	0	1	0	0	0	1
"1021"	99.75	69.25000782	0	1	0	0	0	1
"6902"	-53.25	-2.749992177	0	0	1	0	0	0
"3725"	29.25	45.25000782	0	0	0	0	0	1
"8117"	24.75	-28.24999218	1	0	0	0	0	0
"7056"	-69.75	-5.749992177	0	0	1	0	0	0
"8498"	-71.25	-49.24999218	0	0	0	0	0	0
"6315"	3.75	9.250007823	0	0	0	0	0	0
"4437"	117.75	37.75000782	0	0	0	0	0	1
"5785"	107.25	19.75000782	0	0	0	0	0	0
"2332"	33.75	58.75000782	0	0	0	0	0	1
"3802"	150.75	45.25000782	0	0	0	0	0	0
"4814"	-99.75	31.75000782	0	0	0	0	0	0
"6317"	6.75	9.250007823	0	0	0	0	0	0
"505"	-122.25	73.75000782	0	1	0	0	0	0
"4869"	53.25	31.75000782	0	0	0	0	0	1
"6928"	33.75	-2.749992177	0	0	0	0	0	0
"6288"	-81.75	9.250007823	0	0	1	0	0	0
"1153"	-44.25	67.75000782	0	0	0	0	0	0
"5505"	-6.75	22.75000782	0	0	0	0	0	0
"6685"	15.75	1.750007823	0	0	0	0	0	0
"5459"	96.75	24.25000782	0	0	0	0	0	0
"5641"	30.75	21.25000782	0	0	0	0	0	1
"5786"	108.75	19.75000782	0	0	0	0	0	0
"4575"	-116.25	34.75000782	0	0	0	0	0	0
"3366"	-123.75	48.25000782	0	1	0	0	0	1
"4750"	53.25	33.25000782	0	0	0	0	0	1
"5347"	87.75	25.75000782	0	0	0	1	0	1
"1880"	161.25	63.25000782	0	1	0	0	0	1
"3796"	135.75	45.25000782	0	1	0	0	0	1
"5081"	21.75	28.75000782	0	0	0	0	0	0
"8085"	140.25	-26.74999218	0	0	0	0	0	0
"4730"	6.75	33.25000782	0	0	0	0	0	1
"2802"	27.75	54.25000782	0	0	0	0	0	1
"4102"	-81.75	40.75000782	0	0	0	0	0	1
"4488"	3.75	36.25000782	0	0	0	0	0	1
"2653"	44.25	55.75000782	0	0	0	0	0	1
"5859"	51.75	18.25000782	0	0	0	0	0	1
"5596"	-90.75	21.25000782	0	0	0	0	0	0
"1856"	125.25	63.25000782	0	1	0	0	0	1
"6296"	-69.75	9.250007823	0	0	1	0	0	0
"4765"	75.75	33.25000782	0	0	0	1	0	1
"8269"	20.25	-32.74999218	0	0	0	0	0	0
"226"	-101.25	78.25000782	0	0	0	0	0	0
"5749"	36.75	19.75000782	0	0	0	0	0	0
"758"	-93.75	70.75000782	0	1	0	0	0	1
"5546"	54.75	22.75000782	0	0	0	0	0	1
"6761"	23.25	0.250007823	0	0	0	0	0	0
"2618"	-68.25	55.75000782	0	1	0	0	0	1
"5047"	-96.75	28.75000782	0	0	0	0	0	1
"4638"	59.25	34.75000782	0	0	0	0	0	1
"8362"	147.75	-35.74999218	0	0	0	0	0	0
"1375"	15.75	66.25000782	0	1	0	0	0	1
"2852"	102.75	54.25000782	0	1	0	0	0	1
"8080"	132.75	-26.74999218	0	0	0	0	0	0
"8035"	150.75	-25.24999218	0	0	0	0	0	0
"4983"	51.75	30.25000782	0	0	0	0	0	1
"1906"	-146.25	61.75000782	0	1	0	0	0	1
"5262"	-171.75	25.75000782	0	0	0	0	0	0
"5478"	125.25	24.25000782	0	0	0	0	0	0
"102"	21.75	81.25000782	0	0	0	0	0	0
"8340"	-72.75	-35.74999218	0	0	0	0	0	0
"5413"	20.25	24.25000782	0	0	0	0	0	0
"7701"	-63.75	-19.24999218	0	0	1	0	0	0
"6876"	135.75	-1.249992177	0	0	0	0	0	0
"6713"	104.25	1.750007823	0	0	0	0	0	0
"3345"	117.75	49.75000782	0	1	0	0	0	1
"414"	-104.25	75.25000782	0	0	0	0	0	0
"4505"	35.25	36.25000782	0	0	0	0	0	1
"825"	81.75	70.75000782	0	1	0	0	0	0
"4539"	86.25	36.25000782	0	0	0	0	0	1
"4144"	47.25	40.75000782	0	0	0	0	0	1
"4832"	-5.25	31.75000782	0	0	0	0	0	1
"2004"	71.25	61.75000782	0	1	0	0	0	1
"5846"	30.75	18.25000782	0	0	0	0	0	1
"2784"	-5.25	54.25000782	0	0	0	0	0	1
"7796"	23.25	-20.74999218	0	0	0	0	0	0
"7096"	36.75	-5.749992177	0	0	0	0	0	0
"4696"	-111.75	33.25000782	0	0	0	0	0	0
"3363"	144.75	49.75000782	0	1	0	0	0	0
"326"	-90.75	76.75000782	0	0	0	0	0	0
"1081"	-162.75	67.75000782	0	1	0	0	0	1
"5261"	141.75	27.25000782	0	0	0	0	0	0
"1285"	-164.25	66.25000782	0	1	0	0	0	1
"7977"	-68.25	-25.24999218	0	0	0	0	0	0
"7917"	-60.75	-23.74999218	0	0	1	0	0	0
"2873"	134.25	54.25000782	0	1	0	0	0	1
"2679"	83.25	55.75000782	0	1	0	0	0	1
"4510"	42.75	36.25000782	0	0	0	0	0	1
"2702"	117.75	55.75000782	0	1	0	0	0	1
"4909"	113.25	31.75000782	0	0	0	0	0	1
"6049"	108.75	15.25000782	0	0	0	0	0	0
"2640"	24.75	55.75000782	0	0	0	0	0	1
"4180"	101.25	40.75000782	0	0	0	0	0	1
"7088"	24.75	-5.749992177	0	0	0	0	0	0
"1864"	137.25	63.25000782	0	1	0	0	0	1
"961"	-35.25	69.25000782	0	0	0	0	0	0
"224"	-104.25	78.25000782	0	0	0	0	0	0
"735"	-129.75	70.75000782	0	0	0	0	0	0
"6350"	80.25	9.250007823	0	0	0	1	0	0
"4732"	9.75	33.25000782	0	0	0	0	0	1
"3888"	60.75	43.75000782	0	0	0	0	0	1
"8487"	-72.75	-47.74999218	0	0	0	0	0	0
"6631"	32.25	3.250007823	0	0	0	0	0	0
"135"	-87.75	79.75000782	0	0	0	0	0	0
"3953"	-110.25	42.25000782	0	0	0	0	0	1
"1328"	-99.75	66.25000782	0	1	0	0	0	1
"8431"	-74.25	-41.74999218	0	0	0	0	0	0
"5870"	81.75	18.25000782	0	0	0	1	0	1
"6349"	78.75	9.250007823	0	0	0	1	0	0
"7667"	47.25	-17.74999218	0	0	0	0	1	0
"1839"	99.75	63.25000782	0	1	0	0	0	1
"523"	-92.25	73.75000782	0	0	0	0	0	0
"5479"	141.75	24.25000782	0	0	0	0	0	0
"4269"	44.25	39.25000782	0	0	0	0	0	1
"3681"	-93.75	45.25000782	0	0	0	0	0	1
"4520"	57.75	36.25000782	0	0	0	0	0	1
"1848"	113.25	63.25000782	0	1	0	0	0	1
"1250"	141.75	67.75000782	0	1	0	0	0	1
"491"	113.25	75.25000782	0	1	0	0	0	0
"8518"	-69.75	-52.24999218	0	0	0	0	0	0
"1534"	-102.75	64.75000782	0	1	0	0	0	1
"8530"	-38.25	-53.74999218	0	0	0	0	0	0
"8535"	-68.25	-55.24999218	0	0	0	0	0	0
"8424"	144.75	-40.24999218	0	0	0	0	0	0
"163"	-44.25	79.75000782	0	0	0	0	0	0
"4239"	-6.75	39.25000782	0	0	0	0	0	1
"6751"	6.75	0.250007823	0	0	0	0	0	0
"4737"	23.25	33.25000782	0	0	0	0	0	0
"5281"	-12.75	25.75000782	0	0	0	0	0	0
"2507"	56.25	57.25000782	0	0	0	0	0	1
"6164"	20.25	12.25000782	0	0	0	0	0	0
"2845"	92.25	54.25000782	0	1	0	0	0	1
"3804"	-122.25	43.75000782	0	1	0	0	0	1
"2323"	18.75	58.75000782	0	0	0	0	0	1
"7783"	-45.75	-20.74999218	0	0	0	0	0	0
"7125"	150.75	-5.749992177	0	0	0	0	0	0
"4457"	-110.25	36.25000782	0	0	0	0	0	1
"281"	-18.75	78.25000782	0	0	0	0	0	0
"1888"	173.25	63.25000782	0	1	0	0	0	1
"8402"	-59.25	-38.74999218	0	0	0	0	0	0
"8102"	-60.75	-28.24999218	0	0	0	0	0	0
"784"	-42.75	70.75000782	0	0	0	0	0	0
"926"	-98.25	69.25000782	0	0	0	0	0	0
"1493"	-164.25	64.75000782	0	1	0	0	0	1
"521"	-95.25	73.75000782	0	0	0	0	0	0
"4306"	99.75	39.25000782	0	0	0	0	0	1
"1444"	119.25	66.25000782	0	1	0	0	0	1
"5542"	48.75	22.75000782	0	0	0	0	0	1
"1243"	131.25	67.75000782	0	1	0	0	0	1
"4031"	77.25	42.25000782	0	0	0	0	0	1
"6132"	-72.75	12.25000782	0	0	0	0	0	0
"1419"	81.75	66.25000782	0	1	0	0	0	1
"2901"	-120.75	52.75000782	0	1	0	0	0	1
"7683"	141.75	-17.74999218	0	0	0	0	0	0
"616"	-110.25	72.25000782	0	1	0	0	0	0
"6045"	102.75	15.25000782	0	0	0	0	0	0
"3674"	-104.25	45.25000782	0	0	0	0	0	1
"4792"	116.25	33.25000782	0	0	0	0	0	1
"5990"	-14.25	15.25000782	0	0	0	0	0	0
"6497"	45.75	6.250007823	0	0	0	0	0	0
"6538"	-53.25	4.750007823	0	0	1	0	0	0
"3287"	30.75	49.75000782	0	0	0	0	0	1
"4441"	125.25	37.75000782	0	0	0	0	0	1
"6403"	15.75	7.750007823	0	0	0	0	0	0
"1732"	-110.25	63.25000782	0	1	0	0	0	1
"6839"	26.25	-1.249992177	0	0	0	0	0	0
"6461"	-8.25	6.250007823	0	0	0	0	0	0
"5740"	23.25	19.75000782	0	0	0	0	0	0
"7444"	-44.25	-13.24999218	0	0	0	0	0	0
"3062"	-116.25	51.25000782	0	0	0	0	0	1
"6792"	122.25	0.250007823	0	0	0	0	0	0
"1169"	18.75	67.75000782	0	1	0	0	0	1
"6895"	-63.75	-2.749992177	0	0	1	0	0	0
"1979"	33.75	61.75000782	0	0	0	0	0	1
"2381"	107.25	58.75000782	0	1	0	0	0	1
"5404"	6.75	24.25000782	0	0	0	0	0	0
"5397"	-3.75	24.25000782	0	0	0	0	0	0
"2905"	-114.75	52.75000782	0	0	0	0	0	1
"2722"	162.75	55.75000782	0	1	0	0	0	1
"6522"	-77.25	4.750007823	0	0	1	0	0	0
"1314"	-120.75	66.25000782	0	1	0	0	0	1
"7225"	-54.75	-8.749992177	0	0	0	0	0	0
"1432"	101.25	66.25000782	0	1	0	0	0	1
"3528"	-102.75	46.75000782	0	0	0	0	0	1
"5180"	2.25	27.25000782	0	0	0	0	0	0
"6888"	-74.25	-2.749992177	0	0	1	0	0	0
"5240"	92.25	27.25000782	0	0	0	1	0	1
"1866"	140.25	63.25000782	0	1	0	0	0	1
"5559"	81.75	22.75000782	0	0	0	1	0	1
"548"	-36.75	73.75000782	0	0	0	0	0	0
"1228"	108.75	67.75000782	0	1	0	0	0	1
"1408"	65.25	66.25000782	0	1	0	0	0	1
"1533"	-104.25	64.75000782	0	1	0	0	0	1
"2228"	126.75	60.25000782	0	1	0	0	0	1
"5988"	-17.25	15.25000782	0	0	0	0	0	0
"6993"	-45.75	-4.249992177	0	0	1	0	0	0
"1738"	-101.25	63.25000782	0	1	0	0	0	1
"1918"	-128.25	61.75000782	0	1	0	0	0	1
"8494"	168.75	-47.74999218	0	0	0	0	0	0
"2896"	-128.25	52.75000782	0	1	0	0	0	1
"6234"	3.75	10.75000782	0	0	0	0	0	0
"1007"	78.75	69.25000782	0	1	0	0	0	0
"3793"	131.25	45.25000782	0	0	0	0	0	1
"3978"	-72.75	42.25000782	0	0	0	0	0	1
"6256"	36.75	10.75000782	0	0	0	0	0	0
"3591"	41.25	46.75000782	0	0	0	0	0	1
"3805"	-120.75	43.75000782	0	0	0	0	0	1
"8000"	26.25	-25.24999218	0	0	0	0	0	0
"2961"	15.75	52.75000782	0	0	0	0	0	1
"1772"	-21.75	63.25000782	0	0	0	0	0	0
"1580"	11.25	64.75000782	0	1	0	0	0	1
"4481"	-6.75	36.25000782	0	0	0	0	0	1
"2388"	117.75	58.75000782	0	1	0	0	0	1
"6691"	24.75	1.750007823	0	0	0	0	0	0
"4581"	-107.25	34.75000782	0	0	0	0	0	0
"333"	-80.25	76.75000782	0	1	0	0	0	0
"5336"	71.25	25.75000782	0	0	0	1	0	1
"545"	-41.25	73.75000782	0	0	0	0	0	0
"7044"	146.25	-4.249992177	0	0	0	0	0	0
"3818"	-101.25	43.75000782	0	0	0	0	0	1
"7430"	-65.25	-13.24999218	0	0	1	0	0	0
"3628"	96.75	46.75000782	0	0	0	0	0	1
"3740"	51.75	45.25000782	0	0	0	0	0	1
"7799"	27.75	-20.74999218	0	0	0	0	0	0
"5923"	14.25	16.75000782	0	0	0	0	0	0
"4187"	111.75	40.75000782	0	0	0	0	0	1
"1423"	87.75	66.25000782	0	1	0	0	0	1
"1484"	179.25	66.25000782	0	1	0	0	0	1
"4353"	-84.75	37.75000782	0	0	0	0	0	1
"1410"	68.25	66.25000782	0	1	0	0	0	1
"7148"	-51.75	-7.249992177	0	0	1	0	0	0
"182"	-15.75	79.75000782	0	0	0	0	0	0
"442"	-45.75	75.25000782	0	0	0	0	0	0
"6347"	75.75	9.250007823	0	0	0	0	0	0
"683"	89.25	72.25000782	0	1	0	0	0	0
"5857"	48.75	18.25000782	0	0	0	0	0	1
"933"	-87.75	69.25000782	0	1	0	0	0	1
"5998"	-2.25	15.25000782	0	0	0	0	0	0
"5778"	96.75	19.75000782	0	0	0	1	0	0
"7076"	-39.75	-5.749992177	0	0	0	0	0	0
"7967"	141.75	-23.74999218	0	0	0	0	0	0
"4382"	33.75	37.75000782	0	0	0	0	0	1
"3504"	132.75	48.25000782	0	1	0	0	0	1
"2248"	159.75	60.25000782	0	0	0	0	0	0
"3877"	44.25	43.75000782	0	0	0	0	0	1
"2960"	14.25	52.75000782	0	0	0	0	0	1
"1781"	12.75	63.25000782	0	1	0	0	0	1
"2517"	71.25	57.25000782	0	1	0	0	0	1
"4678"	119.25	34.75000782	0	0	0	0	0	1
"1489"	-173.25	64.75000782	0	1	0	0	0	1
"6846"	36.75	-1.249992177	0	0	0	0	0	0
"1834"	92.25	63.25000782	0	1	0	0	0	1
"1286"	-162.75	66.25000782	0	1	0	0	0	1
"120"	93.75	81.25000782	0	0	0	0	0	0
"5272"	-99.75	25.75000782	0	0	1	0	0	0
"5851"	38.25	18.25000782	0	0	0	0	0	0
"193"	26.25	79.75000782	0	0	0	0	0	0
"7404"	44.25	-11.74999218	0	0	0	0	0	0
"2284"	-111.75	58.75000782	0	1	0	0	0	1
"5028"	119.25	30.25000782	0	0	0	0	0	1
"2333"	35.25	58.75000782	0	0	0	0	0	1
"6305"	-11.25	9.250007823	0	0	0	0	0	0
"1159"	-35.25	67.75000782	0	0	0	0	0	0
"2120"	-105.75	60.25000782	0	1	0	0	0	1
"103"	45.75	81.25000782	0	0	0	0	0	0
"207"	60.75	79.75000782	0	0	0	0	0	0
"5812"	-65.25	18.25000782	0	0	0	0	0	0
"8412"	176.25	-38.74999218	0	0	0	0	0	0
"3665"	-117.75	45.25000782	0	1	0	0	0	0
"239"	-81.75	78.25000782	0	1	0	0	0	0
"3137"	41.25	51.25000782	0	0	0	0	0	1
"2976"	38.25	52.75000782	0	0	0	0	0	1
"4533"	77.25	36.25000782	0	0	0	0	0	1
"3353"	129.75	49.75000782	0	1	0	0	0	1
"1953"	-65.25	61.75000782	0	0	0	0	0	0
"6520"	171.75	6.250007823	0	0	0	0	0	0
"4024"	66.75	42.25000782	0	0	0	0	0	1
"2046"	134.25	61.75000782	0	1	0	0	0	1
"5475"	120.75	24.25000782	0	0	0	0	0	0
"1574"	-20.25	64.75000782	0	0	0	0	0	0
"7243"	18.75	-8.749992177	0	0	0	0	0	0
"2494"	36.75	57.25000782	0	0	0	0	0	1
"7135"	-71.25	-7.249992177	0	0	1	0	0	0
"908"	-125.25	69.25000782	0	1	0	0	0	1
"1788"	23.25	63.25000782	0	1	0	0	0	1
"1717"	-132.75	63.25000782	0	1	0	0	0	1
"6949"	123.75	-2.749992177	0	0	0	0	0	0
"369"	-23.25	76.75000782	0	0	0	0	0	0
"1360"	-39.75	66.25000782	0	0	0	0	0	0
"5957"	81.75	16.75000782	0	0	0	1	0	0
"6455"	-57.75	6.250007823	0	0	1	0	0	0
"4559"	116.25	36.25000782	0	0	0	0	0	1
"2314"	5.25	58.75000782	0	0	0	0	0	1
"789"	-35.25	70.75000782	0	0	0	0	0	0
"2190"	69.75	60.25000782	0	1	0	0	0	1
"7272"	129.75	-8.749992177	0	0	0	0	0	0
"7343"	122.25	-10.24999218	0	0	0	0	0	0
"4806"	-111.75	31.75000782	0	0	0	0	0	0
"1932"	-107.25	61.75000782	0	1	0	0	0	1
"5953"	75.75	16.75000782	0	0	0	1	0	0
"5248"	104.25	27.25000782	0	0	0	0	0	1
"3100"	-59.25	51.25000782	0	0	0	0	0	1
"7676"	131.25	-17.74999218	0	0	0	0	0	0
"3637"	110.25	46.75000782	0	0	0	0	0	1
"5919"	8.25	16.75000782	0	0	0	0	0	0
"572"	81.75	73.75000782	0	1	0	0	0	0
"3115"	8.25	51.25000782	0	0	0	0	0	1
"6584"	104.25	4.750007823	0	0	0	0	0	0
"3438"	33.75	48.25000782	0	0	0	0	0	1
"3996"	17.25	42.25000782	0	0	0	0	0	0
"2831"	71.25	54.25000782	0	1	0	0	0	1
"7013"	30.75	-4.249992177	0	0	0	0	0	0
"6606"	-62.25	3.250007823	0	0	1	0	0	0
"5437"	56.25	24.25000782	0	0	0	0	0	1
"2356"	69.75	58.75000782	0	1	0	0	0	1
"6583"	102.75	4.750007823	0	0	0	0	0	0
"7716"	-41.25	-19.24999218	0	0	1	0	0	0
"4440"	122.25	37.75000782	0	0	0	0	0	1
"2725"	-165.75	54.25000782	0	0	0	0	0	0
"4930"	-98.25	30.25000782	0	0	0	0	0	1
"5994"	-8.25	15.25000782	0	0	0	0	0	0
"7238"	-35.25	-8.749992177	0	0	0	0	0	0
"2991"	60.75	52.75000782	0	0	0	0	0	1
"3095"	-66.75	51.25000782	0	0	0	0	0	1
"1510"	-138.75	64.75000782	0	1	0	0	0	1
"6012"	18.75	15.25000782	0	0	0	0	0	0
"5207"	42.75	27.25000782	0	0	0	0	0	1
"4606"	-2.25	34.75000782	0	0	0	0	0	1
"4456"	-111.75	36.25000782	0	0	0	0	0	1
"8066"	32.25	-26.74999218	0	0	0	0	0	0
"3892"	66.75	43.75000782	0	0	0	0	0	1
"58"	-74.25	81.25000782	0	1	0	0	0	0
"4974"	38.25	30.25000782	0	0	0	0	0	1
"8309"	-59.25	-34.24999218	0	0	0	0	0	0
"4328"	-122.25	37.75000782	0	0	0	0	0	0
"7421"	-171.75	-13.24999218	0	0	0	0	0	0
"5044"	-101.25	28.75000782	0	0	0	0	0	0
"7663"	36.75	-17.74999218	0	0	0	0	0	0
"7436"	-56.25	-13.24999218	0	0	0	0	0	0
"7347"	143.25	-10.24999218	0	0	0	0	0	0
"6484"	26.25	6.250007823	0	0	0	0	0	0
"4686"	134.25	34.75000782	0	0	0	0	0	1
"3814"	-107.25	43.75000782	0	0	0	0	0	1
"6915"	14.25	-2.749992177	0	0	0	0	0	0
"5332"	65.25	25.75000782	0	0	0	0	0	1
"7292"	-74.25	-10.24999218	0	0	1	0	0	0
"8416"	-71.25	-40.24999218	0	0	0	0	0	0
"1136"	-78.75	67.75000782	0	0	0	0	0	0
