,X_WGS84,Y_WGS84,ConnochaetesGnou,GuloGulo,PantheraOnca,PteropusGiganteus,TenrecEcaudatus,VulpesVulpes,bio3,bio4,bio7,bio11,bio12
655,-118.5,58.00000782,0,1,0,0,0,1,23.49999507,12944.94516,485.4166822,-187.6389207,422.0555436
656,-115.5,58.00000782,0,1,0,0,0,1,22.80555661,13257.02843,496.888894,-196.5000099,425.7777305
657,-112.5,58.00000782,0,1,0,0,0,1,22.61110861,13539.97229,507.5277665,-200.5555814,415.1388854
658,-109.5,58.00000782,0,1,0,0,0,1,21.11111188,13905.58359,511.5000107,-210.3888994,408.5555239
659,-106.5,58.00000782,0,1,0,0,0,1,20.44444291,14135.22292,512.7500284,-222.5555729,435.0832188
660,-103.5,58.00000782,0,1,0,0,0,1,19.16666681,14204.4165,508.8333259,-230.8611103,481.4166402
661,-100.5,58.00000782,0,1,0,0,0,1,18.69444232,14660.33405,525.6111193,-247.2500242,447.8888022
662,-97.5,58.00000782,0,1,0,0,0,1,19.24999847,14376.83376,517.3888906,-250.2500076,465.1110686
663,-94.5,58.00000782,0,1,0,0,0,1,18.60606019,14217.93975,509.3030391,-252.8181988,443.1818087
664,-91.5,58.00000782,0,1,0,0,0,1,18.31818398,14098.99999,504.3181922,-243.8636419,460.2726884
665,-88.5,58.00000782,0,1,0,0,0,1,18.66667013,13888.00089,498.666689,-238.3333593,459.999959
666,-79.5,58.00000782,0,1,0,0,0,1,18,12286.72773,436.7272882,-229.000003,411.4545028
667,-76.5,58.00000782,0,1,0,0,0,1,17.31034378,12081.2069,424.6551759,-229.827599,454.9652993
668,-73.5,58.00000782,0,1,0,0,0,1,17.55555501,12045.80526,424.1388701,-226.2500195,510.1387943
669,-70.5,58.00000782,0,1,0,0,0,1,18.2222188,12104.36011,431.1388333,-222.8055803,521.6944311
670,-67.5,58.00000782,0,1,0,0,0,1,19.11110943,12024.4825,437.2222342,-214.8148327,536.9628995
671,-64.5,58.00000782,0,1,0,0,0,1,18.9714238,10783.45857,398.5428774,-206.0000443,584.028359
672,-61.5,58.00000782,0,1,0,0,0,1,21.03570436,9907.431451,380.3929298,-175.5358517,709.2142819
673,-7.5,58.00000782,0,0,0,0,0,0,35.74997969,3535.748982,149.7499482,37.25003321,1319.372842
674,-4.5,58.00000782,0,0,0,0,0,1,34.99999544,4262.372923,184.3332301,15.83340544,1234.126374
675,-1.5,58.00000782,0,0,0,0,0,1,37.60002121,3851.450793,173.3000525,31.09992816,848.949905
676,4.5,58.00000782,0,0,0,0,0,1,23.33335907,4853.66061,176.9997967,12.33354322,1510.330502
677,7.5,58.00000782,0,1,0,0,0,1,23.94999894,5739.146719,214.4498619,-22.04997818,1409.45224
678,10.5,58.00000782,0,0,0,0,0,1,24.24999581,6479.849188,243.1749765,-11.25001265,729.6502457
679,13.5,58.00000782,0,0,0,0,0,1,27.17142662,6835.742923,267.9999391,-24.08568769,724.8575239
680,16.5,58.00000782,0,0,0,0,0,1,25.98277278,6897.483564,267.5001009,-18.44836195,558.7247405
681,19.5,58.00000782,0,0,0,0,0,1,22.99999872,6720.375462,246.8750006,-9.74998279,518.1249062
682,22.5,58.00000782,0,0,0,0,0,1,22.54999951,7691.197435,279.6999327,-35.89994654,628.8498559
683,25.5,58.00000782,0,0,0,0,0,1,22.00000222,8331.71231,304.4856267,-53.82850862,649.3143283
684,28.5,58.00000782,0,0,0,0,0,1,22.52777541,8906.24865,327.3888031,-68.36109042,639.9444231
685,31.5,58.00000782,0,0,0,0,0,1,23.58332672,9236.27655,346.222147,-78.02773205,628.6665422
686,34.5,58.00000782,0,0,0,0,0,1,23.36111028,9578.970647,358.9721846,-88.27776741,658.7780877
687,37.5,58.00000782,0,0,0,0,0,1,21.86111328,9982.775835,372.0554975,-94.11107851,604.8056494
688,40.5,58.00000782,0,0,0,0,0,1,20.80556652,10389.58256,383.416658,-101.3888989,607.4166026
689,43.5,58.00000782,0,0,0,0,0,1,19.9722291,10576.35984,386.8888832,-106.4444194,618.083395
690,46.5,58.00000782,0,0,0,0,0,1,19.33334203,10956.44288,397.7221945,-115.9722089,610.8334158
691,49.5,58.00000782,0,0,0,0,0,1,18.33333473,11251.72123,404.8888317,-122.0277527,618.38895
692,52.5,58.00000782,0,1,0,0,0,1,19.49999367,11480.66626,421.4444025,-130.4444279,604.5555969
693,55.5,58.00000782,0,1,0,0,0,1,19.94443943,11570.94388,424.9999845,-134.8888823,620.4721711
694,58.5,58.00000782,0,1,0,0,0,1,21.13888212,11684.722,431.4166602,-147.1944624,659.4170374
695,61.5,58.00000782,0,1,0,0,0,1,21.00000421,11930.5813,437.2499631,-142.9166378,509.8059856
696,64.5,58.00000782,0,1,0,0,0,1,19.7222249,12509.96985,450.6110639,-156.9721579,481.0000289
697,67.5,58.00000782,0,1,0,0,0,1,19.11110866,12945.47022,465.0277205,-169.5277205,484.5833847
698,70.5,58.00000782,0,1,0,0,0,1,19.52777476,13261.52686,474.7499704,-178.1110977,474.2500091
699,73.5,58.00000782,0,1,0,0,0,1,20.22220985,13423.30482,483.0832943,-184.0277531,490.9721792
700,76.5,58.00000782,0,1,0,0,0,1,20.19444666,13612.88849,489.5555505,-190.2222222,505.6389176
701,79.5,58.00000782,0,1,0,0,0,1,20.19444445,13596.05645,490.1944579,-190.1944672,492.8612555
702,82.5,58.00000782,0,1,0,0,0,1,20.88888328,13396.16797,487.1667102,-186.2778156,486.2499129
703,85.5,58.00000782,0,1,0,0,0,1,20.44444444,13308.8057,480.7500229,-180.6389083,532.33314
704,88.5,58.00000782,0,1,0,0,0,1,21.16666788,13449.94434,491.0277468,-183.7222259,505.0002523
705,91.5,58.00000782,0,1,0,0,0,1,21.27777669,13556.22212,495.3333636,-191.3888689,486.805573
706,94.5,58.00000782,0,1,0,0,0,1,20.97222109,14013.52464,509.7221049,-210.2499237,458.6949058
707,97.5,58.00000782,0,1,0,0,0,1,21.88887572,14594.52793,539.861021,-225.1111481,392.694762
708,100.5,58.00000782,0,1,0,0,0,1,24.27775336,14268.36403,545.2500473,-218.9444811,358.9721659
709,103.5,58.00000782,0,1,0,0,0,1,23.88889627,15027.13239,564.4998654,-241.7775783,390.7219869
710,106.5,58.00000782,0,1,0,0,0,1,22.38889329,15916.66594,577.972264,-267.5277506,402.7499693
711,109.5,58.00000782,0,1,0,0,0,1,22.13888806,15530.05949,561.3890081,-263.1110912,411.2497873
712,112.5,58.00000782,0,1,0,0,0,1,21.13889967,16075.99346,574.8331549,-286.0553176,461.3329212
713,115.5,58.00000782,0,1,0,0,0,1,20.38887605,17353.16493,611.6943439,-328.9720135,473.361113
714,118.5,58.00000782,0,1,0,0,0,1,21.33332937,17382.22379,616.638928,-324.5001222,406.1113217
715,121.5,58.00000782,0,1,0,0,0,1,20.25000677,17107.25167,598.3056828,-303.6388971,421.7493967
716,124.5,58.00000782,0,1,0,0,0,1,18.08334183,16754.58416,573.9722893,-293.694481,549.1938849
717,127.5,58.00000782,0,1,0,0,0,1,17.50000956,17952.04453,607.7218923,-327.194248,543.6950411
718,130.5,58.00000782,0,1,0,0,0,1,17.08333573,19609.63427,655.9998453,-363.8611153,461.4171639
719,133.5,58.00000782,0,1,0,0,0,1,16.91666581,19226.233,642.2781274,-354.361353,457.4998628
720,136.5,58.00000782,0,1,0,0,0,1,17.36110145,16208.54979,540.0840675,-301.3612833,519.4151356
721,139.5,58.00000782,0,1,0,0,0,1,17.24138239,13938.66314,462.448542,-259.069125,638.7928301
722,142.5,58.00000782,0,1,0,0,0,1,17.55555556,13403.00699,442.8891194,-228.4447883,507.3341617
723,145.5,58.00000782,0,1,0,0,0,1,17,13106.83524,427.3334095,-219.8334084,440.3334533
724,148.5,58.00000782,0,1,0,0,0,1,15.80000192,12072.80331,389.400142,-200.2005144,464.2013305
725,151.5,58.00000782,0,1,0,0,0,1,15.85714286,10970.56532,356.4283112,-181.2851011,509.9989203
726,154.5,58.00000782,0,1,0,0,0,1,17.99997911,11915.00108,396.1998925,-197.0009264,521.2013742
727,157.5,58.00000782,0,1,0,0,0,1,20.76469286,9953.234896,352.2352072,-154.2351626,570.2937059
728,160.5,58.00000782,0,1,0,0,0,1,21.45455256,10547.3951,375.4545718,-178.7273787,642.6056993
729,163.5,58.00000782,0,1,0,0,0,1,22.29410958,9771.12672,343.7062257,-143.0593911,596.2364592
730,-166.5,55.00000782,0,0,0,0,0,0,24.99999857,4224.666842,177.3333433,-11.00002245,940.3332934
731,-163.5,55.00000782,0,1,0,0,0,1,26.91666667,4587.250695,180.9166842,-19.25002265,947.7500186
732,-160.5,55.00000782,0,1,0,0,0,1,26.50000157,5175.563654,200.8750322,-31.50001858,757.9374799
733,-157.5,55.00000782,0,1,0,0,0,1,26.99999786,5578.600625,218.4000208,-38.00004947,600.1999702
734,-154.5,55.00000782,0,0,0,0,0,0,28,5104.000624,202.000029,-18.99997098,854.999942
735,-133.5,55.00000782,0,1,0,0,0,0,30.89473545,4370.84226,182.8421006,10.94734915,2798.948084
736,-130.5,55.00000782,0,1,0,0,0,1,30.96875356,5523.562081,227.0781219,-21.39063086,1990.671831
737,-127.5,55.00000782,0,1,0,0,0,1,29.27777853,7754.360453,333.0277437,-87.02778457,772.7781482
738,-124.5,55.00000782,0,1,0,0,0,1,29.38888704,8988.221915,379.2222087,-112.4722738,526.6665299
739,-121.5,55.00000782,0,1,0,0,0,1,28.74999571,9158.639903,375.8611294,-109.361126,671.5276153
740,-118.5,55.00000782,0,1,0,0,0,1,28.49999186,10092.41746,408.9166538,-123.5555752,523.3888673
741,-115.5,55.00000782,0,1,0,0,0,1,28.13888791,11056.00026,451.6111266,-143.1111259,516.3055237
742,-112.5,55.00000782,0,1,0,0,0,1,26.41666131,11675.52803,456.4166834,-151.2778001,467.0000775
743,-109.5,55.00000782,0,1,0,0,0,1,24.16667158,12445.41611,475.3611051,-169.2499886,449.861121
744,-106.5,55.00000782,0,1,0,0,0,1,23.22222298,13143.74984,493.8333163,-184.1944501,465.8888611
745,-103.5,55.00000782,0,1,0,0,0,1,21.80555657,13685.47181,509.5277625,-198.3333395,493.7500413
746,-100.5,55.00000782,0,1,0,0,0,1,20.66666601,13876.00049,511.3889099,-202.6944633,480.6944584
747,-97.5,55.00000782,0,1,0,0,0,1,20.44444408,14051.55551,516.0555562,-213.5555582,488.444455
748,-94.5,55.00000782,0,1,0,0,0,1,19.97222415,14113.52829,513.8333572,-220.9166832,514.4721075
749,-91.5,55.00000782,0,1,0,0,0,1,19.22222144,13940.77839,504.1389096,-225.7500141,543.4165513
750,-88.5,55.00000782,0,1,0,0,0,1,19.17142629,13727.14353,498.1714381,-223.2857397,539.8856523
751,-85.5,55.00000782,0,1,0,0,0,1,20.15384145,13380.34689,496.6153857,-215.9615585,545.3460913
752,-82.5,55.00000782,0,0,0,0,0,1,21.0666624,12995.00097,490.1333528,-210.5333529,525.2000524
753,-79.5,55.00000782,0,1,0,0,0,1,20.24999595,12256.5626,450.1250091,-208.3125092,551.3747398
754,-76.5,55.00000782,0,1,0,0,0,1,19.47059014,12430.64643,445.5588035,-214.9705819,647.0291929
755,-73.5,55.00000782,0,1,0,0,0,1,18.80555616,12562.91624,448.94442,-219.9444446,684.5275789
756,-70.5,55.00000782,0,1,0,0,0,1,18.55555337,12684.22221,456.5277595,-223.1389024,730.9442254
757,-67.5,55.00000782,0,1,0,0,0,1,19.44444124,12431.27873,455.9166708,-216.9722565,753.1943783
758,-64.5,55.00000782,0,1,0,0,0,1,20.83332916,11941.39015,452.2777983,-208.361133,749.5274078
759,-61.5,55.00000782,0,1,0,0,0,1,21.79999842,10586.08829,408.2000852,-174.6857962,879.3139208
760,-58.5,55.00000782,0,1,0,0,0,1,22.40475216,9243.645424,360.1429289,-133.5000957,920.5238536
761,-55.5,55.00000782,0,0,0,0,0,0,23.5,7923.505875,317.5002319,-106.5001545,966.0002699
762,-10.5,55.00000782,0,0,0,0,0,1,40.00001611,3351.246667,155.499823,51.25005863,1222.000954
763,-7.5,55.00000782,0,0,0,0,0,1,38.80769305,3684.229044,163.8076125,41.96156245,1161.154391
764,-4.5,55.00000782,0,0,0,0,0,1,36.42307235,4257.883868,183.4999387,25.84618023,1283.232183
765,-1.5,55.00000782,0,0,0,0,0,1,36.52174011,4431.174799,192.7826301,27.69554146,859.2628214
766,7.5,55.00000782,0,0,0,0,0,1,26.91662148,5727.000531,218.4999139,11.25003099,812.8333524
767,10.5,55.00000782,0,0,0,0,0,1,26.38237728,6005.557666,230.823497,5.352954482,678.2361279
768,13.5,55.00000782,0,0,0,0,0,1,25.70371836,6303.62939,236.40742,2.185174763,601.0743761
769,16.5,55.00000782,0,0,0,0,0,1,24.41177851,7323.764132,271.7058505,-20.41168534,620.7942575
770,19.5,55.00000782,0,0,0,0,0,1,24.47059195,7525.349969,280.2939981,-26.99998017,646.7647406
771,22.5,55.00000782,0,0,0,0,0,1,25.11109907,7921.498154,294.305441,-39.22215223,674.9448249
772,25.5,55.00000782,0,0,0,0,0,1,25.27778766,8295.803888,311.527714,-48.99995121,644.1943218
773,28.5,55.00000782,0,0,0,0,0,1,23.97221952,8871.998265,329.111035,-61.3888566,641.8056286
774,31.5,55.00000782,0,0,0,0,0,1,23.63888676,9183.193152,340.2221962,-69.16665734,631.3889369
775,34.5,55.00000782,0,0,0,0,0,1,22.86111581,9617.887392,351.5832876,-78.22222018,627.9445037
776,37.5,55.00000782,0,0,0,0,0,1,21.80555433,10021.5255,362.6110429,-82.888861,635.0557607
777,40.5,55.00000782,0,0,0,0,0,1,21.36111275,10623.88712,381.1388478,-91.33331513,588.0000669
778,43.5,55.00000782,0,0,0,0,0,1,20.30556182,10966.0259,386.9166179,-98.27775094,569.6390703
779,46.5,55.00000782,0,0,0,0,0,1,19.97221569,11422.80357,402.9165753,-108.5555359,547.38902
780,49.5,55.00000782,0,0,0,0,0,1,19.83333244,11786.85958,416.9999508,-115.3055366,540.4721913
781,52.5,55.00000782,0,0,0,0,0,1,20.74999565,12003.16548,431.4443591,-124.2499494,552.8888535
782,55.5,55.00000782,0,0,0,0,0,1,22.44443303,12214.66501,446.4999131,-133.0554682,556.1111479
783,58.5,55.00000782,0,0,0,0,0,1,22.80555975,12493.08254,458.7222067,-157.0277084,547.5277011
784,61.5,55.00000782,0,1,0,0,0,1,21.38889726,12593.69228,451.333301,-144.1944522,449.7506226
785,64.5,55.00000782,0,1,0,0,0,1,19.72222554,13076.6363,456.8055074,-154.3610408,388.8890786
786,67.5,55.00000782,0,1,0,0,0,1,20.08332348,13297.83318,466.3888459,-162.9722475,367.0834832
787,70.5,55.00000782,0,1,0,0,0,1,20.72221912,13306.41631,470.6111058,-161.750014,370.027737
788,73.5,55.00000782,0,1,0,0,0,1,20.86111143,13468.33153,477.0832922,-166.3888396,387.5000634
789,76.5,55.00000782,0,1,0,0,0,1,20.27777966,13795.80501,486.1666658,-175.7777692,367.9446184
790,79.5,55.00000782,0,1,0,0,0,1,20.83333076,13571.0292,482.2500234,-173.1111354,379.8610295
791,82.5,55.00000782,0,1,0,0,0,1,22.02777002,13175.75201,475.0833955,-164.7778502,435.8886128
792,85.5,55.00000782,0,1,0,0,0,1,22.27777369,12805.97342,462.777799,-157.6666702,512.4165101
793,88.5,55.00000782,0,1,0,0,0,1,22.9722134,12818.1946,471.8610662,-169.6943722,490.0557218
794,91.5,55.00000782,0,1,0,0,0,1,23.50000029,12935.66576,481.6388812,-171.0832611,476.8604624
795,94.5,55.00000782,0,1,0,0,0,1,22.86111142,13695.52178,501.6664746,-207.0552756,552.6389439
796,97.5,55.00000782,0,1,0,0,0,1,24.22221529,13994.64077,523.2221893,-227.1111835,468.3615034
797,100.5,55.00000782,0,1,0,0,0,1,25.80555343,13457.05607,516.9166976,-201.1945007,387.5558635
798,103.5,55.00000782,0,1,0,0,0,1,24.19445952,14242.04668,532.2220351,-221.5831198,401.6110635
799,106.5,55.00000782,0,1,0,0,0,1,22.88888949,14813.28226,542.0834631,-247.3057066,395.5280844
800,109.5,55.00000782,0,1,0,0,0,1,23.36111457,14042.69165,522.360994,-241.3609408,413.0275855
801,112.5,55.00000782,0,1,0,0,0,1,25.11109979,14854.24299,557.9163935,-270.6388444,415.0281289
802,115.5,55.00000782,0,1,0,0,0,1,23.16667765,16869.54607,616.2775155,-306.2220821,429.2500215
803,118.5,55.00000782,0,1,0,0,0,1,23.7777688,16901.70042,617.8057042,-312.2223989,449.6110599
804,121.5,55.00000782,0,1,0,0,0,1,23.55556685,16653.52703,602.0833906,-287.1944301,447.916298
805,124.5,55.00000782,0,1,0,0,0,1,21.30556604,16722.02632,590.6111185,-283.8334184,531.5829592
806,127.5,55.00000782,0,1,0,0,0,1,19.55555935,17407.07855,604.7220718,-296.7498739,598.2221073
807,130.5,55.00000782,0,1,0,0,0,1,18.86111257,18283.08253,630.4444379,-335.694217,607.721703
808,133.5,55.00000782,0,1,0,0,0,1,18.4166718,17441.28829,600.9169628,-318.1391359,681.4991438
809,136.5,55.00000782,0,1,0,0,0,1,19.1562397,14933.54836,519.750547,-251.2505485,675.12555
810,139.5,55.00000782,0,1,0,0,0,1,18.89999885,13471.50116,467.5001027,-207.4000053,643.6993403
811,142.5,55.00000782,0,1,0,0,0,0,17.33333333,12246.34044,423.0001945,-178.9999589,698.6658663
812,154.5,55.00000782,0,1,0,0,0,1,19.79999988,8591.60047,305.6000276,-112.9999879,719.799905
813,157.5,55.00000782,0,1,0,0,0,1,19.99999503,8754.276961,311.8610815,-142.1107686,820.1650069
814,160.5,55.00000782,0,1,0,0,0,1,21.24135761,9139.177303,330.0345856,-137.103718,818.5175475
815,163.5,55.00000782,0,1,0,0,0,1,23.49997319,8357.513585,308.1254741,-109.7501793,741.124591
816,166.5,55.00000782,0,0,0,0,0,0,29.59999783,4911.601387,200.0000455,-33.19988759,727.7989637
817,-178.5,52.00000782,0,0,0,0,0,0,29.5,3546.00028,149.7500094,0.375040611,1422.499874
818,-175.5,52.00000782,0,0,0,0,0,0,29.99999771,3533.750106,152.5000032,1.749963291,1450.499982
819,-172.5,52.00000782,0,0,0,0,0,0,28,3537.000018,151.9999976,2.33E-05,1146.999975
820,-169.5,52.00000782,0,0,0,0,0,0,26.28571429,3741.285678,159.7142847,1.142834043,979.8571683
821,-166.5,52.00000782,0,0,0,0,0,0,25.00000511,4004.666641,170.6666678,-2.999999792,942.6666383
822,-133.5,52.00000782,0,0,0,0,0,0,32,4021.667139,173.9999952,23.33330152,2708.995302
823,-130.5,52.00000782,0,0,0,0,0,0,31.42856872,4041.715186,168.571469,27.14283333,2588.000652
824,-127.5,52.00000782,0,1,0,0,0,1,31.30302211,4960.515314,206.0302893,-7.363567125,1979.729242
825,-124.5,52.00000782,0,1,0,0,0,1,35.61110975,7324.139188,340.4999662,-84.72219957,603.4445157
826,-121.5,52.00000782,0,1,0,0,0,1,31.77778216,7989.80591,352.1667101,-75.22225758,601.4166787
827,-118.5,52.00000782,0,1,0,0,0,1,29.97221959,7863.138471,335.8333129,-97.41667502,756.7219637
828,-115.5,52.00000782,0,0,0,0,0,1,32.3888847,8799.304759,392.3332931,-111.0555764,580.9446458
829,-112.5,52.00000782,0,0,0,0,0,1,28.72222422,10825.83185,442.2499358,-119.2499892,400.4723807
830,-109.5,52.00000782,0,0,0,0,0,1,25.86111533,11917.36091,468.9722198,-139.5833465,367.8889495
831,-106.5,52.00000782,0,0,0,0,0,1,24.77778065,12454.58326,478.8055531,-150.0833475,374.0833442
832,-103.5,52.00000782,0,0,0,0,0,1,23.19444345,12875.36148,489.9166708,-167.2222297,435.7777554
833,-100.5,52.00000782,0,0,0,0,0,1,22.36111152,13046.94443,488.0000047,-169.611119,471.9166141
834,-97.5,52.00000782,0,0,0,0,0,1,21.41665984,13542.33361,510.0277672,-183.4444553,482.499896
835,-94.5,52.00000782,0,0,0,0,0,1,21.16666382,13428.11194,505.6944647,-187.1944642,582.0275816
836,-91.5,52.00000782,0,1,0,0,0,1,21.44443959,13376.41698,501.1666623,-194.4722331,676.6109304
837,-88.5,52.00000782,0,1,0,0,0,1,21.47222213,13287.61212,501.5277846,-195.6111397,686.8610405
838,-85.5,52.00000782,0,0,0,0,0,1,22.38888575,13048.30625,501.6111071,-191.5000189,684.6110239
839,-82.5,52.00000782,0,0,0,0,0,1,22.82857007,12825.54367,496.8857409,-187.2285937,645.1713617
840,-79.5,52.00000782,0,1,0,0,0,1,23.37499904,12390.12492,477.6250083,-184.1666708,693.7080006
841,-76.5,52.00000782,0,1,0,0,0,1,21.77777935,12576.27766,470.7777709,-195.0555675,778.3608471
842,-73.5,52.00000782,0,1,0,0,0,1,20.80555518,12604.7226,468.7499984,-199.6389017,843.7497706
843,-70.5,52.00000782,0,1,0,0,0,1,21.16665954,12342.77902,463.7777701,-200.7222786,909.0832956
844,-67.5,52.00000782,0,1,0,0,0,1,22.55554964,11944.14039,459.0833483,-193.6111464,981.111041
845,-64.5,52.00000782,0,1,0,0,0,1,23.30555322,11453.61446,446.6945607,-184.6667742,943.4720967
846,-61.5,52.00000782,0,1,0,0,0,1,23.16666361,10476.44787,410.8334543,-156.6389881,1050.083028
847,-58.5,52.00000782,0,1,0,0,0,1,23.17646991,9165.268896,361.2942734,-128.2647795,1124.264543
848,-55.5,52.00000782,0,1,0,0,0,1,23.33332404,7895.225161,312.1667344,-98.11122095,1074.111574
849,-10.5,52.00000782,0,0,0,0,0,1,40.7272814,3329.451015,154.0907956,57.54562295,1314.727558
850,-7.5,52.00000782,0,0,0,0,0,1,40.14286224,3652.524177,167.0952791,51.33331045,1007.476633
851,-4.5,52.00000782,0,0,0,0,0,1,32.91667271,4329.82972,178.3748502,39.95846317,1074.832716
852,-1.5,52.00000782,0,0,0,0,0,1,35.52776404,4712.832565,205.4721658,36.55554976,726.6119592
853,1.5,52.00000782,0,0,0,0,0,1,33.28572544,4830.714838,203.1905376,38.71425464,622.6191602
854,4.5,52.00000782,0,0,0,0,0,1,31.87997626,5386.31817,215.0798861,27.92005641,783.6396091
855,7.5,52.00000782,0,0,0,0,0,1,32.30556218,5745.969924,230.4721157,15.58336226,817.1671003
856,10.5,52.00000782,0,0,0,0,0,1,31.91667269,6278.109215,250.1110639,1.944496682,668.5839406
857,13.5,52.00000782,0,0,0,0,0,1,28.94444888,6856.969492,265.694352,-3.861060055,572.5276845
858,16.5,52.00000782,0,0,0,0,0,1,27.52777203,7423.138984,289.8055435,-20.13885737,576.0832703
859,19.5,52.00000782,0,0,0,0,0,1,26.58333856,7934.109219,306.1943812,-30.49994999,563.5277453
860,22.5,52.00000782,0,0,0,0,0,1,26.02777432,8246.91648,315.1666643,-38.61110754,551.5277584
861,25.5,52.00000782,0,0,0,0,0,1,25.86111467,8430.275803,318.6110623,-41.30553076,601.7776081
862,28.5,52.00000782,0,0,0,0,0,1,24.86111162,8889.776759,332.2777372,-48.30554934,627.6111279
863,31.5,52.00000782,0,0,0,0,0,1,23.91666615,9243.637378,341.1388608,-53.05554215,600.3611893
864,34.5,52.00000782,0,0,0,0,0,1,23.36110979,9724.664861,353.2777341,-65.58330325,602.0277657
865,37.5,52.00000782,0,0,0,0,0,1,22.88889424,10229.38688,367.6943743,-75.33333085,592.0002595
866,40.5,52.00000782,0,0,0,0,0,1,22.63888982,10810.0816,388.4721418,-80.69442473,530.639107
867,43.5,52.00000782,0,0,0,0,0,1,21.80555687,11325.49773,404.0277041,-92.2777256,502.8334743
868,46.5,52.00000782,0,0,0,0,0,1,21.36111278,11926.13609,422.472129,-99.11112888,490.1390745
869,49.5,52.00000782,0,0,0,0,0,1,21.11111507,12483.05346,442.2221169,-110.0277076,432.3891756
870,52.5,52.00000782,0,0,0,0,0,1,22.05555492,12763.47086,458.0832715,-119.3333082,407.5836522
871,55.5,52.00000782,0,0,0,0,0,1,22.83332714,12959.66506,469.0276887,-130.9165516,396.999992
872,58.5,52.00000782,0,0,0,0,0,1,23.77777988,13414.91354,489.2776743,-155.2499058,363.7781308
873,61.5,52.00000782,0,0,0,0,0,1,22.30556152,13895.74826,495.4722228,-156.6945045,312.8335719
874,64.5,52.00000782,0,1,0,0,0,1,21.22222155,13622.53064,479.8889629,-138.5278209,286.5833642
875,67.5,52.00000782,0,1,0,0,0,1,22.30554993,13493.16593,480.5832647,-151.7776844,297.0554968
876,70.5,52.00000782,0,1,0,0,0,1,21.77778428,13480.22214,480.4444683,-157.3055721,314.2499667
877,73.5,52.00000782,0,1,0,0,0,1,21.33332827,13567.19306,477.8333022,-155.0833206,313.6945983
878,76.5,52.00000782,0,1,0,0,0,1,21.22221711,13856.6111,486.6666405,-158.2500055,273.8334922
879,79.5,52.00000782,0,1,0,0,0,1,22.55555297,13593.33485,487.3611207,-154.6666829,293.4718791
880,82.5,52.00000782,0,1,0,0,0,1,24.30554249,12822.20092,466.4446077,-146.5556457,497.9712552
881,85.5,52.00000782,0,1,0,0,0,1,24.75000199,12183.02752,447.3055566,-148.3888285,525.9446486
882,88.5,52.00000782,0,1,0,0,0,1,24.41667134,12578.21733,464.5275687,-180.3054235,443.0841382
883,91.5,52.00000782,0,1,0,0,0,1,23.08334579,14499.31791,525.9995588,-228.6386957,452.4439703
884,94.5,52.00000782,0,1,0,0,0,1,22.63888341,15905.88528,563.0832288,-270.055396,584.3064454
885,97.5,52.00000782,0,1,0,0,0,1,24.22221189,15508.84217,554.7780467,-292.4442255,416.3054622
886,100.5,52.00000782,0,1,0,0,0,1,25.80554036,13832.53579,509.0557519,-257.1392822,395.1110163
887,103.5,52.00000782,0,1,0,0,0,1,25.22222268,13207.9708,491.4722161,-199.7500884,592.4163811
888,106.5,52.00000782,0,1,0,0,0,1,22.94445902,14133.85405,517.277539,-211.8333745,408.5574142
889,109.5,52.00000782,0,1,0,0,0,1,23.63887177,14269.05504,530.3054744,-229.3332719,382.9719628
890,112.5,52.00000782,0,1,0,0,0,1,25.05555112,14802.7471,556.1110001,-234.8055043,378.6387566
891,115.5,52.00000782,0,1,0,0,0,1,24.38889917,15922.18744,588.3331662,-255.2221444,384.0002358
892,118.5,52.00000782,0,1,0,0,0,1,23.97221797,16411.0031,598.5834188,-270.5276959,406.6659992
893,121.5,52.00000782,0,1,0,0,0,1,25.55554675,16227.3884,600.1388687,-273.5833135,473.471911
894,124.5,52.00000782,0,1,0,0,0,1,24.22223186,16349.61021,595.000081,-260.361208,500.7221693
895,127.5,52.00000782,0,1,0,0,0,1,21.19444977,16769.30302,592.7776968,-251.1388809,540.7773154
896,130.5,52.00000782,0,1,0,0,0,1,21.08333234,17603.77593,627.472129,-282.1109103,640.5270728
897,133.5,52.00000782,0,1,0,0,0,1,20.05555727,17007.53474,603.4169116,-296.1944292,761.7493502
898,136.5,52.00000782,0,1,0,0,0,1,20.33333987,15648.03842,561.8614774,-245.6114901,606.528904
899,139.5,52.00000782,0,1,0,0,0,1,18.94446765,13829.56265,486.0003371,-208.097422,610.0414795
900,142.5,52.00000782,0,1,0,0,0,1,17.33333044,12296.67692,430.9632616,-174.1112637,658.3695941
901,154.5,52.00000782,0,0,0,0,0,0,23,6314.994747,242.9998949,-93.99915953,1162.497321
902,157.5,52.00000782,0,1,0,0,0,1,20.88000702,7334.344456,268.2201743,-93.74019594,914.3193641
903,160.5,52.00000782,0,1,0,0,0,1,19.99994692,7433.004693,268.0001165,-79.00008546,968.0000088
904,172.5,52.00000782,0,0,0,0,0,0,26.33332945,3823.334927,150.6668587,-7.00069994,1157.003606
905,178.5,52.00000782,0,0,0,0,0,0,26.59993922,3639.201244,144.0000161,2.199613276,1158.800158
906,-127.5,49.00000782,0,1,0,0,0,0,37.28569635,3778.714363,166.2856854,24.57150207,2372.856181
907,-124.5,49.00000782,0,1,0,0,0,1,36.76666082,4826.167628,217.7667114,17.09996091,1740.467466
