"X_WGS84" "Y_WGS84" "VulpesVulpes" "bio3" "bio4" "bio7" "bio11" "bio12"
"1504" -147.75 64.750007823 1 21.4444462436692 14131.3339962858 488.000021608849 -220.333345589612 316.111049431301
"1505" -146.25 64.750007823 1 21.4444444444349 14318.2237323444 497.555580424087 -229.000058350826 293.333314296902
"1506" -144.75 64.750007823 1 23.3333269880614 14527.8899221686 520.888891601036 -245.444453111019 250.222206384227
"1507" -143.25 64.750007823 1 23.666660634302 14698.8900206985 534.333349049034 -262.888868436167 209.444463280407
"1508" -141.75 64.750007823 1 23.1111133188999 14845.0007230556 539.000016254287 -261.222198935836 233.666642137643
"1509" -140.25 64.750007823 1 22.1111124757648 14972.6667253868 539.333342077697 -271.333304092976 271.555541700408
"1510" -138.75 64.750007823 1 21.777778994693 14021.2254825357 506.555650056354 -258.111171191432 331.555472554055
"1511" -137.25 64.750007823 1 21.9999991394814 13123.8896352955 482.222212122 -234.666689883512 337.444489930241
"1512" -135.75 64.750007823 1 21.6666631897901 13367.2227682321 497.555542117435 -239.555536493676 317.000023677582
"1513" -134.25 64.750007823 1 21.8888853598475 13603.4437461832 505.888843272818 -244.777802263637 327.999974271373
"1514" -132.75 64.750007823 1 21.9999991047145 13418.0027136182 496.666741905982 -256.555533973191 332.222198005698
"1515" -131.25 64.750007823 1 21.9999938980921 13828.9985811737 505.555491747622 -267.444460498705 344.222155022866
"1516" -129.75 64.750007823 1 21.2222204837779 14214.3337826218 510.444449825596 -271.777798404187 370.666558431375
"1517" -128.25 64.750007823 1 20.7777786817495 14562.4449702208 513.111132276749 -267.55558872498 385.888790919005
"1518" -126.75 64.750007823 1 20.5555574069649 14984.109980132 518.888862786494 -258.000024051307 364.777749475426
"1519" -125.25 64.750007823 1 18.1111159439105 15671.3328211553 528.666656592291 -262.666672281912 337.333324901497
"1520" -123.75 64.750007823 1 17.1111130668244 15420.444710805 520.222223638926 -266.555550044757 312.555547497536
"1521" -122.25 64.750007823 1 17 15261.3336144924 517.111102583957 -261.222228411077 288.777765243436
"1522" -120.75 64.750007823 1 17.1111122758303 15010.2221005448 511.222209800959 -260.888881509314 277.222202447293
"1523" -119.25 64.750007823 1 16.7777756482396 14906.4441147143 508.333317200572 -262.666655914425 275.222173059006
"1524" -117.75 64.750007823 1 16.7777747355403 15145.1099713078 518.888837526776 -262.444434856965 257.333330907836
"1525" -116.25 64.750007823 1 16.9999982789744 15380.9988253293 528.555507722429 -271.555540457319 260.999988760987
"1526" -114.75 64.750007823 1 16.5555578067996 15244.444368512 520.111106330077 -279.22221742426 267.888877389419
"1527" -113.25 64.750007823 1 16.2222221874354 15043.1110037687 508.666666831622 -285.444431441159 265.444458516621
"1528" -111.75 64.750007823 1 16.333328274543 15056.6663384499 508.222198753342 -293.111096508493 260.888848592075
"1529" -110.25 64.750007823 1 16.3333308908454 15181.1108680604 512.22219871864 -300.666678618503 257.888907602695
"1530" -108.75 64.750007823 1 15.8888888888889 15283.5552044083 514.222205785267 -302.222237955076 244.000007900919
"1531" -107.25 64.750007823 1 15.5555546776413 15346.5554170979 515.999998035404 -302.777772154165 231.555534789792
"1532" -105.75 64.750007823 1 15.2222222048381 15362.4444597674 515.999994802001 -305.666658113687 226.222172920134
"1533" -104.25 64.750007823 1 15.2222248385319 15385.7773624847 516.222193320814 -307.444467217891 214.888950063783
"1534" -102.75 64.750007823 1 15.5555511312642 15462.4437398513 518.666639277674 -309.999999826226 202.333349161381
"1535" -101.25 64.750007823 1 15.7777768998637 15542.3328557508 521.222209070852 -315.6666518032 199.222183072694
"1536" -99.75 64.750007823 1 15.9999991394915 15697.6658826006 527.888854467921 -321.666668692029 202.444426833824
"1537" -98.25 64.750007823 1 16 15875.3329287049 535.777738906598 -328.222213947385 215.333246968004
"1538" -96.75 64.750007823 1 16 16106.9991971591 544.777742696231 -332.555559884404 227.55549690958
"1539" -95.25 64.750007823 1 16 15987.0006941884 539.555586221299 -332.666690257271 238.555530104528
"1540" -93.75 64.750007823 1 15.6666658061367 15568.001208085 522.777832607647 -327.666691430759 241.77771816716
"1541" -92.25 64.750007823 1 15.1111120063609 15084.5570005264 504.555594261631 -322.222250697801 247.888855085162
"1542" -90.75 64.750007823 1 15.2222173285594 14634.1122763184 489.333365789732 -313.000063261369 247.666691360628
"1543" -89.25 64.750007823 1 15.4444412718417 14266.6676607049 481.444467035085 -304.555603675149 252.333341720907
"1544" -87.75 64.750007823 1 16.1249999804136 13939.2509445676 477.625018422837 -290.875067472563 229.125129595676
"1550" -77.25 64.750007823 1 15.6249989927888 11658.5002309468 400.000016907309 -251.624987327142 321.99962981043
"1551" -75.75 64.750007823 1 15.6666576095339 11689.0001773456 402.222211200669 -245.444482985286 319.555634140626
"1552" -74.25 64.750007823 1 15.9999999999717 11719.6667388308 404.555552591587 -244.444444096777 304.333302493358
"1553" -72.75 64.750007823 1 15.9999991220856 11761.4445707698 406.44445060723 -249.333319747759 318.111032429844
"1554" -71.25 64.750007823 1 16 11854.1104525984 409.444432849241 -252.888873251661 333.110978477026
"1555" -69.75 64.750007823 1 16.0000047458809 12067.887888097 414.111082844406 -261.888837370771 377.110780166624
"1556" -68.25 64.750007823 1 15.666666666698 11986.1126084403 406.666730918813 -269.11108756431 435.110822523837
"1557" -66.75 64.750007823 1 15.5000009680619 11203.0035353541 378.625129938598 -252.625088985642 421.625042409178
"1558" -65.25 64.750007823 1 16 10354.0026637076 349.666774401246 -230.500052400805 412.166481277349
"1559" -63.75 64.750007823 1 17.2000160681743 10160.0009076825 345.80002536201 -221.999987718289 422.999595821744
"1696" -164.25 63.250007823 1 22.0000017054058 9673.39999402676 333.199999984465 -138.800002581645 487.999978908984
"1697" -162.75 63.250007823 1 21.9999983258874 10330.000125749 351.800001533381 -153.39999541589 435.200004020902
"1698" -161.25 63.250007823 1 21.8571420189592 10853.142541109 368.999979045744 -168.428569383524 393.857119622795
"1699" -159.75 63.250007823 1 21.333332177254 11755.443838769 401.111077211725 -182.444444062107 389.999936512157
"1700" -158.25 63.250007823 1 20.8888877154253 12653.3335491231 432.333328152929 -194.111112119563 409.444352124525
"1701" -156.75 63.250007823 1 21.1111092509756 13232.3340850918 455.777783662577 -209.000010196187 440.555447103109
"1702" -155.25 63.250007823 1 22.2222176936006 13404.7791974228 470.000028336615 -210.77782124754 423.6666695085
"1703" -153.75 63.250007823 1 23.1111092335836 12768.8912355404 451.111175216033 -198.88894978633 384.00001187323
"1704" -152.25 63.250007823 1 22.6666638416766 12041.6701789016 424.555634081 -191.333366198468 404.222008664156
"1705" -150.75 63.250007823 1 23.777773075303 11006.2259101346 401.00009904742 -177.333417439011 529.888537030115
"1706" -149.25 63.250007823 1 24.4444433057753 10355.4468208925 379.666753580211 -163.444486801897 486.666740122183
"1707" -147.75 63.250007823 1 24.9999992611499 11521.6676249857 424.22223653868 -201.222163176961 338.22230086773
"1708" -146.25 63.250007823 1 24.7777728666948 12691.5553694572 467.1110574459 -216.999992142335 267.111216686055
"1709" -144.75 63.250007823 1 25.444439855021 12804.4456286305 478.555579381045 -215.88895135941 280.777680678545
"1710" -143.25 63.250007823 1 25.3333324206501 13521.5556526205 506.666662373609 -229.444437864739 280.666594790171
"1711" -141.75 63.250007823 1 23.3333314384511 14936.5555426191 539.222239276687 -259.666655871182 259.888749952666
"1712" -140.25 63.250007823 1 22.4444435143884 15201.5552939322 549.333327318401 -267.1111364314 285.999915303074
"1713" -138.75 63.250007823 1 21.6666638242987 14240.1127681587 521.777817509541 -244.333393856769 289.22227331508
"1714" -137.25 63.250007823 1 22.4444420280351 13623.8875217238 511.222155614419 -230.555548966909 285.00009086845
"1715" -135.75 63.250007823 1 22.9999966187547 13768.4464190627 528.444482950533 -233.777786087447 291.222224352225
"1716" -134.25 63.250007823 1 24.1111076255476 12732.0057444043 495.000186168204 -217.222266578401 337.444392613163
"1717" -132.75 63.250007823 1 24.2222203794712 12788.1117536734 492.222224682695 -223.555530296556 339.333357923397
"1718" -131.25 63.250007823 1 24.1111092509756 13373.1096042883 508.999947603683 -246.000001616948 364.777667040079
"1719" -129.75 63.250007823 1 23.5555537128045 12986.6684748148 485.777842125546 -247.777806748981 445.222012689329
"1720" -128.25 63.250007823 1 22.3333387310849 12778.3338373628 468.555580398298 -244.111156310316 499.666510693832
"1721" -126.75 63.250007823 1 21.0000018514392 13444.3302569151 481.111015715588 -251.888930706768 471.444513980364
"1722" -125.25 63.250007823 1 19.333338061794 14620.110774599 508.888888750336 -256.66666673614 413.444467486219
"1723" -123.75 63.250007823 1 18.2222223004315 15423.7785695176 528.333348875057 -257.444429172484 359.111106720972
"1724" -122.25 63.250007823 1 18.2222183542049 15497.555353416 530.888884099282 -256.222246734248 331.888889471007
"1725" -120.75 63.250007823 1 18.3333333333333 15360.4449302893 530.555553278075 -254.666667405583 311.222213964373
"1726" -119.25 63.250007823 1 18.1111150486477 15258.889005998 530.888858205662 -256.111105965471 296.666675697354
"1727" -117.75 63.250007823 1 18.3333323858812 15438.8884027188 539.888855119785 -258.888889601688 278.111125009644
"1728" -116.25 63.250007823 1 18.0000035028991 15809.4441166659 553.66665167273 -263.888897172647 267.22223093161
"1729" -114.75 63.250007823 1 17.2222212921733 15599.2231191649 538.444488756938 -266.555565595126 270.444422096904
"1730" -113.25 63.250007823 1 17 15231.222697127 522.888892669935 -269.000016219819 277.888875363925
"1731" -111.75 63.250007823 1 16.8888921918881 15075.6670154986 517.33334853566 -276.333330691153 288.888849791704
"1732" -110.25 63.250007823 1 16.6666700044142 15215.8885783363 521.222200335402 -280.333347927585 276.777821229186
"1733" -108.75 63.250007823 1 16.1111126408946 15336.8886728615 523.444437603493 -284.333338053473 267.222222239723
"1734" -107.25 63.250007823 1 16.2222228393218 15345.3334156561 524.777762453465 -289.444450468288 268.999951862877
"1735" -105.75 63.250007823 1 16.2222229088582 15370.6664855414 525.444431858228 -293.777773588385 266.222187688066
"1736" -104.25 63.250007823 1 16.1111127973516 15420.4442372516 526.555540353009 -296.777786217844 257.3333260224
"1737" -102.75 63.250007823 1 16 15504.555013864 527.444422644636 -302.111112388858 249.444426537969
"1738" -101.25 63.250007823 1 16 15619.8885542058 530.555538162422 -307.999982780994 243.222167348533
"1739" -99.75 63.250007823 1 16 15712.66648999 533.666647135423 -313.222221344427 249.888824714491
"1740" -98.25 63.250007823 1 16.1111101462748 15838.999593853 540.111091249468 -314.888909454568 255.222180351878
"1741" -96.75 63.250007823 1 16 15906.2224939325 542.555575434504 -318.888882543903 271.44434089486
"1742" -95.25 63.250007823 1 16 15745.1124687108 536.555597112754 -317.555590098256 277.444389962057
"1743" -93.75 63.250007823 1 16 15370.8904304571 521.55561183708 -312.555583900774 273.888854363615
"1744" -92.25 63.250007823 1 16 15000.8899884453 506.777812216131 -306.666693064757 266.444437533706
"1745" -90.75 63.250007823 1 15.9999960326971 14650.1442470071 493.714313552727 -302.142892178421 260.571387199252
"1757" -71.25 63.250007823 1 16.4285690593606 11567.5715809069 402.14284602335 -244.428566131303 358.285529139586
"1758" -69.75 63.250007823 1 16.2222231175214 11697.3329851602 404.444428581507 -252.111139500066 405.666661504609
"1759" -68.25 63.250007823 1 16.4444474171104 11705.2245481061 402.111189523109 -253.666706251177 439.777755527433
"1760" -66.75 63.250007823 1 16.1111150485802 10744.0050974496 366.66684998372 -237.333422922989 428.000060243868
"1761" -65.25 63.250007823 1 16.5555426391417 9760.22624519804 331.333463724088 -216.000140204405 427.666712553957
"1893" -165.75 61.750007823 1 22.9999990769039 8535.2003447636 299.800007635391 -117.400008746069 630.399948352069
"1894" -164.25 61.750007823 1 22.6666681269502 9127.55581225843 317.111118160657 -125.777785444403 554.666633314019
"1895" -162.75 61.750007823 1 22.1111106938784 9939.99998884468 341.222217180929 -139.777789008212 448.888925656313
"1896" -161.25 61.750007823 1 22.1111111111051 10668.5556447764 367.333327188103 -153.666680974094 408.777745269025
"1897" -159.75 61.750007823 1 22.4444441662796 11291.7786385895 398.444454249464 -167.111115613717 455.333223255327
"1898" -158.25 61.750007823 1 22.7777750223587 11470.6679129601 405.888923692608 -173.66669735013 489.3332469067
"1899" -156.75 61.750007823 1 23.3333305605163 11642.3349850979 412.555601954651 -171.333380375708 515.999928941385
"1900" -155.25 61.750007823 1 24.8888814657843 11263.8916521775 411.333400689417 -167.444510791974 506.333308724936
"1901" -153.75 61.750007823 1 26.6666657018138 9888.78217751932 374.777902606283 -170.777804393508 489.666470153672
"1902" -152.25 61.750007823 1 27.3333294566037 9451.44628559204 361.777823481708 -145.333419846961 545.110875952709
"1903" -150.75 61.750007823 1 26.9999970359904 9569.22530843108 367.444561102052 -116.333408199267 578.444649101156
"1904" -149.25 61.750007823 1 26.7777778473245 8591.00247717829 327.888967840084 -117.66666071295 545.110998496012
"1905" -147.75 61.750007823 1 27.4444455483252 9241.1127109065 355.222274419336 -158.777805046053 549.443985564989
"1906" -146.25 61.750007823 1 27.9999927768296 10705.3363583228 414.111209324923 -178.22231244759 491.44377804696
"1907" -144.75 61.750007823 1 27.3333313688799 10793.3383193799 417.666834643108 -177.444462655171 516.888182620654
"1908" -143.25 61.750007823 1 26.999999348069 10208.8917688511 394.555646511432 -183.11116146467 666.999436867135
"1909" -141.75 61.750007823 1 25.7777785252565 11190.6692523515 424.333413641081 -214.333390580941 608.443928254308
"1910" -140.25 61.750007823 1 25.5555516266709 12369.2259522462 465.777888534974 -229.555609794848 488.555460034007
"1911" -138.75 61.750007823 1 25.6666622684177 12304.5581998413 471.111188089659 -219.444512078336 297.666763129644
"1912" -137.25 61.750007823 1 25.3333284048565 12187.2239663979 470.222264449403 -217.222240832321 248.333271131898
"1913" -135.75 61.750007823 1 25.4444434622097 12691.7803434168 491.666746165699 -212.444513868891 263.222187549243
"1914" -134.25 61.750007823 1 25.9999990699455 11473.1145672003 460.44456048445 -195.333361635205 300.222259807211
"1915" -132.75 61.750007823 1 25.8888869418455 11885.2185294872 474.33319448543 -208.777719740664 318.222240145419
"1916" -131.25 61.750007823 1 25.6666656670612 12720.5548766922 498.555552113748 -227.88891021093 388.999754481741
"1917" -129.75 61.750007823 1 25.6666646848555 12436.1107741053 478.444427973329 -225.555588559687 501.666476603915
"1918" -128.25 61.750007823 1 23.777778612244 12010.4429339994 454.555506349416 -219.000047650154 568.333311889723
"1919" -126.75 61.750007823 1 22.1111119803134 12741.1084368597 472.444359340359 -233.555564525672 520.333474805868
"1920" -125.25 61.750007823 1 20.9999999391337 13630.9991603433 489.999988856929 -239.777798691173 464.444527671036
"1921" -123.75 61.750007823 1 19.7777836101274 14762.2197801414 513.111041478506 -235.888943962692 410.888979156468
"1922" -122.25 61.750007823 1 19.7777737706856 15282.0001221097 529.77776581738 -237.666682078084 375.333359757011
"1923" -120.75 61.750007823 1 19.9999970185682 15269.334445594 536.000018244864 -242.00000260772 351.555539257371
"1924" -119.25 61.750007823 1 19.9999990003753 15077.7783524242 534.666655558105 -245.000014429154 328.222245212827
"1925" -117.75 61.750007823 1 19.9999990003945 15153.3337745435 540.333343972577 -243.444457213262 292.666662085498
"1926" -116.25 61.750007823 1 19.3333335853836 15041.8901484212 531.222274679452 -243.333362356575 300.999959433245
"1927" -114.75 61.750007823 1 18.1111113805261 14950.6679039938 521.222251671498 -242.000025555191 294.555540491758
"1928" -113.25 61.750007823 1 18.1111091292842 14862.1117188219 520.000002520906 -244.333347553907 293.333271740443
"1929" -111.75 61.750007823 1 18.3333333333333 14908.4451001015 524.333340452084 -251.555550027663 304.111009074192
"1930" -110.25 61.750007823 1 17.6666715168315 15034.8889482965 525.555564830055 -259.666670865122 306.777746398522
"1931" -108.75 61.750007823 1 17.1111101115277 15147.778234038 526.444459759918 -267.777754865627 309.555448433426
"1932" -107.25 61.750007823 1 17.1111111110882 15233.0001219267 530.333330360534 -274.88887998822 313.99990585494
"1933" -105.75 61.750007823 1 17.2222228045503 15270.5553598899 532.11109747312 -279.888893313317 316.777727241137
"1934" -104.25 61.750007823 1 16.9999980703496 15274.8892424253 530.222228228509 -283.888887785147 313.888830364135
"1935" -102.75 61.750007823 1 16.6666656844927 15392.777639409 531.111110424384 -288.888887559149 300.333293905281
"1936" -101.25 61.750007823 1 16.3333360539699 15582.333119925 535.666645414407 -296.555540048994 283.555534016119
"1937" -99.75 61.750007823 1 16.444445426616 15587.2224081071 536.222221013967 -300.333339835259 292.333253556458
"1938" -98.25 61.750007823 1 16.8888879240517 15532.5560928605 536.111111145881 -300.111138439394 305.888803914507
"1939" -96.75 61.750007823 1 16.7777768129661 15442.5563547776 533.333356750055 -301.111120985587 317.333239388231
"1940" -95.25 61.750007823 1 16.5555584847516 15274.4455457866 526.333380444728 -299.44446122915 317.666618450969
"1941" -93.75 61.750007823 1 16.1250022491066 15057.6258338208 517.000032455294 -297.000015372255 309.750005103962
"1946" -77.25 61.750007823 1 16.2222303319259 11474.221731641 398.222209249158 -240.222194181401 344.999736211192
"1947" -75.75 61.750007823 1 15.8888934608957 11507.8887276039 398.6666561317 -242.333367180326 384.888914269107
"1948" -74.25 61.750007823 1 16.0000009648047 11516.444620764 399.777784879107 -242.777795422838 404.777756160306
"1949" -72.75 61.750007823 1 16.0000032953282 11413.5008864716 397.250026275083 -240.875059062977 407.750155470027
"1950" -71.25 61.750007823 1 17 11177.5013999525 392.500021435138 -227.000137878114 367.500460218146
"1951" -68.25 61.750007823 1 17.6666347233031 10946.670350244 382.000116300633 -225.333521917955 369.333843440161
"1952" -66.75 61.750007823 1 16.7499978291949 10192.5048363849 352.25016166068 -218.5001665107 395.750411229759
"2081" -164.25 60.250007823 1 23.1249988167771 8352.37578631092 293.625020819027 -107.250014863722 665.12486410462
"2082" -162.75 60.250007823 1 22.7499995110618 9118.62542054013 317.00001461937 -119.625014570397 569.87487785299
"2083" -161.25 60.250007823 1 22.7777767434034 9638.89025967987 337.111152477471 -131.00002025303 535.777516480928
"2084" -159.75 60.250007823 1 23.8888864898288 9612.00199693139 341.888953585099 -145.111123793283 566.222062459419
"2085" -158.25 60.250007823 1 24.4444444444302 9791.44618926123 351.000057446971 -136.000051031981 552.777728736041
"2086" -156.75 60.250007823 1 24.9999989482338 9729.66875004082 353.111177623885 -131.333373804358 558.111045485432
"2087" -155.25 60.250007823 1 26.3333315775316 9027.22464010532 337.11118354341 -116.888980139584 592.555452205187
"2088" -153.75 60.250007823 1 29.3333293697148 8050.33568788359 320.666740889292 -106.000104984231 646.777409115435
"2089" -152.25 60.250007823 1 28.7142895027922 7614.28681200597 297.142914541057 -80.5715169380287 735.285440536838
"2090" -150.75 60.250007823 1 28.5555575199547 7253.67013473124 284.000124176726 -78.2222505502282 657.888312049763
"2091" -149.25 60.250007823 1 27.888886750595 6450.55831430534 252.111212914214 -64.444456457337 1102.44371798494
"2092" -147.75 60.250007823 1 28 6088.37814111741 234.50013347976 -42.6250832759383 1337.49933568915
"2093" -146.25 60.250007823 1 29.3333315992377 6243.00341274051 247.333453637958 -52.1667891486163 1556.3315867656
"2094" -144.75 60.250007823 1 31.4285674611935 6535.8605370888 268.57155024183 -59.0001120368006 1781.99876365104
"2095" -143.25 60.250007823 1 29.9999973140825 6794.17168215707 273.000192067483 -85.0001111906559 1640.83150836214
"2096" -141.75 60.250007823 1 29.0000003324337 7186.25288253152 286.000103224828 -111.624995043227 1669.37429322622
"2097" -140.25 60.250007823 1 29 7679.11370975698 307.111201432425 -127.666833365627 1648.77563508853
"2098" -138.75 60.250007823 1 29.000000399827 8648.55621362913 350.111121482162 -145.77795879262 1037.11014814685
"2099" -137.25 60.250007823 1 28.6666645979461 9715.8917266799 397.222319062411 -158.555578260322 610.444341424518
"2100" -135.75 60.250007823 1 27.33333075177 9710.66914161917 393.111203266246 -155.666757761159 448.666516660049
"2101" -134.25 60.250007823 1 26.5555534867918 10365.444049376 419.777764853401 -165.000036107618 299.99996383867
"2102" -132.75 60.250007823 1 25.8888861595643 10754.2227639647 436.222252280724 -174.000042313597 360.888644908016
"2103" -131.25 60.250007823 1 27.222218867044 10918.3370379398 433.889038524139 -189.333350318314 485.666356582675
"2104" -129.75 60.250007823 1 26.3333312646329 12064.3303431503 463.888811320792 -199.88890045857 540.000023146383
"2105" -128.25 60.250007823 1 23.444445174572 13116.00100492 498.888910827085 -220.111106513127 484.111156137703
"2106" -126.75 60.250007823 1 22.9999979312682 12979.8896109162 496.666682416311 -215.555603727674 485.666716638607
"2107" -125.25 60.250007823 1 23.2222220048793 12789.5546549525 474.111114710284 -206.222298904522 475.666715090397
"2108" -123.75 60.250007823 1 22.2222240475104 13793.7758194237 487.222169122257 -206.444482620687 448.777824758694
"2109" -122.25 60.250007823 1 21.9999989482222 14376.5561942227 511.666648048315 -222.444421958105 420.888898215101
"2110" -120.75 60.250007823 1 21.4444465044599 14474.8902315008 522.111126418121 -228.444449912002 393.111105208768
"2111" -119.25 60.250007823 1 21.3333343677077 14422.1122842047 521.555587603714 -228.222224247734 372.999949211263
"2112" -117.75 60.250007823 1 21.4444465131932 14317.6684049378 516.777842325875 -229.888882552511 366.999813292141
"2113" -116.25 60.250007823 1 21.3333345502206 14358.4459536653 516.111171391133 -224.111135597005 356.222127946694
"2114" -114.75 60.250007823 1 19.8888878718989 14144.7785282627 505.666673420489 -222.888892557097 353.22214205387
"2115" -113.25 60.250007823 1 20.0000012863805 14260.1111341955 514.666635157668 -223.777793771537 339.999954887299
"2116" -111.75 60.250007823 1 20.3333292306269 14517.222136053 525.888880640092 -229.444447095752 342.555507157295
"2117" -110.25 60.250007823 1 19.1111149443059 14692.4445388888 525.888895416769 -239.000009205106 347.44437915739
"2118" -108.75 60.250007823 1 18.3333337244799 14855.1111057861 526.999996523114 -248.111113710299 350.222153528145
"2119" -107.25 60.250007823 1 18.3333322815745 14957.0002072566 531.111091319134 -257.777780350844 364.222170677298
"2120" -105.75 60.250007823 1 18.3333333333333 15010.6671264053 533.666674028913 -264.777791285546 380.99989410306
"2121" -104.25 60.250007823 1 17.7777793597347 14933.7784876844 525.66671282183 -265.222232340132 386.555444825867
"2122" -102.75 60.250007823 1 17.0000037202172 15040.1108829123 525.888868253967 -270.000011395621 371.666655200778
"2123" -101.25 60.250007823 1 17 15253.0001981671 531.777783366751 -278.77778136787 348.444396862901
"2124" -99.75 60.250007823 1 17.0000028075311 15257.5562982751 533.000009509226 -281.222241466887 349.777679199654
"2125" -98.25 60.250007823 1 17.2222222222222 15086.8898337368 528.333349118264 -282.333360757179 368.222118933134
"2126" -96.75 60.250007823 1 17.2222240822991 14943.4455012649 523.777796874522 -282.111132572149 372.222182898173
"2127" -95.25 60.250007823 1 17.0000029292198 14766.5563895114 516.555572705325 -279.888920276405 365.777784061247
"2131" -77.25 60.250007823 1 16.9999943762365 11785.4441803975 412.000004015652 -233.888885690229 352.333207032001
"2132" -75.75 60.250007823 1 16.1111157700694 11700.3333048553 408.111111154393 -235.000015472009 393.222112222986
"2133" -74.25 60.250007823 1 16.4444417846641 11631.7781379683 406.444438811949 -234.666693734055 420.99994389217
"2134" -72.75 60.250007823 1 16.8888831260197 11499.4450076669 403.333342277389 -231.88892574353 428.888878440675
"2135" -71.25 60.250007823 1 17.333319921427 11197.4454738425 395.33334596302 -224.555618799595 412.888992194716
"2136" -69.75 60.250007823 1 17.9999950268617 10701.8581328735 381.714305997645 -210.714327522091 371.857184842616
"2138" -65.25 60.250007823 1 19 9455.25126672926 339.500039075033 -184.749981224458 397.499634765852
"2257" -161.25 58.750007823 1 23.9999983962942 8265.1681146783 293.500043013507 -101.333376346878 794.999836328623
"2258" -159.75 58.750007823 1 24.8333306735349 8329.83512272341 297.666724947892 -100.66672134936 643.99995991984
"2259" -158.25 58.750007823 1 25.42856905934 8264.71566917975 299.428607906213 -94.5714601987107 580.571477229948
"2260" -156.75 58.750007823 1 26.999999209016 8191.1130421542 304.555612081006 -92.6667153256492 545.333292167322
"2261" -155.25 58.750007823 1 28.1111052525817 7307.55845659243 281.333414196828 -86.6666768712594 772.555159036257
"2262" -153.75 58.750007823 1 29.874997966052 6643.31390149885 266.687555665376 -60.5625131869389 1021.12477301606
"2263" -152.25 58.750007823 1 30.5999948525388 5490.20135572232 216.200063240851 -29.2000327623987 1270.99972523989
"2264" -150.75 58.750007823 1 29.6666666666667 5798.33419331309 228.333371405142 -38.0000642530507 965.332731539516
"2266" -138.75 58.750007823 1 30.6666784792216 6134.33516371024 253.000074370798 -43.3334961549863 2546.66547665797
"2267" -137.25 58.750007823 1 29.6250021023805 6131.37776502345 254.750109737198 -67.1250871282002 1761.99946595159
"2268" -135.75 58.750007823 1 28.6666618164236 6305.8911018708 259.333417091983 -53.000051831868 1364.33342178529
"2269" -134.25 58.750007823 1 28.3333280311421 7279.00217122755 303.333402871565 -93.8889068481323 1029.66550256172
"2270" -132.75 58.750007823 1 27.4444449920391 8451.66514860549 347.222188141313 -117.00006573974 732.333051365693
"2271" -131.25 58.750007823 1 28.5555528088149 9601.99737990865 386.555459525655 -145.444464654071 491.000403375027
"2272" -129.75 58.750007823 1 28.2222230653126 10011.1095453843 401.222161282263 -162.000033751774 526.11117523434
"2273" -128.25 58.750007823 1 26.0000032247039 10978.779031425 436.888909281648 -183.777819752453 482.333402227155
"2274" -126.75 58.750007823 1 26.4444364476754 10928.8937832723 435.777945789332 -180.777796413968 473.666610688984
"2275" -125.25 58.750007823 1 26.8888924612758 10819.5572403059 420.111181196343 -172.444443923285 483.777740210496
"2276" -123.75 58.750007823 1 24.9999986788001 12370.6632693625 460.222106122303 -180.888936104587 466.111207775684
"2277" -122.25 58.750007823 1 24.2222231609605 13426.4446400673 499.777750241493 -196.777803506907 441.777828948181
"2278" -120.75 58.750007823 1 22.9999998696151 13567.0005108952 506.222232861694 -200.777811547101 414.222254817543
"2279" -119.25 58.750007823 1 22.6666666666667 13556.2231800122 503.000027232722 -201.444483420285 405.777766495178
"2280" -117.75 58.750007823 1 23.2222190061222 13632.4449266615 502.44447162489 -200.666690440044 404.222152667488
"2281" -116.25 58.750007823 1 21.8888977026867 13695.556387762 500.00001100421 -205.333337227797 408.66660284028
"2282" -114.75 58.750007823 1 21.111110024605 13604.221491832 500.333275009228 -210.000046225023 413.555662129401
"2283" -113.25 58.750007823 1 21.9999966882635 13864.110845365 514.111079897755 -205.666682547408 382.6666570962
"2284" -111.75 58.750007823 1 21.5555579458677 14060.4445262507 520.222223717363 -209.555569028506 382.555501325022
"2285" -110.25 58.750007823 1 20.7777791510989 14239.0001844794 521.222230731909 -216.111118256249 381.444394724982
"2286" -108.75 58.750007823 1 19.999997826969 14408.0005231869 521.88890632551 -223.555562048759 380.777708213938
"2287" -107.25 58.750007823 1 19.9999967925702 14523.2224452618 524.555565864536 -232.222223326556 397.888794100906
"2288" -105.75 58.750007823 1 19.9999993567476 14602.7787262946 527.888927925379 -237.000040079862 419.777680243438
"2289" -104.25 58.750007823 1 18.7777808547684 14305.7794359226 508.333417890603 -236.222256991031 466.555359347077
"2290" -102.75 58.750007823 1 17.8888904882027 14521.5547627195 513.222188496887 -246.444425913194 454.000064242378
"2291" -101.25 58.750007823 1 17.4444499030482 14876.4442474854 527.222206932753 -257.888884977756 419.444386067764
"2292" -99.75 58.750007823 1 18.3333266664572 14794.8900105272 526.111134927703 -258.777803932587 424.110964273854
"2293" -98.25 58.750007823 1 18.5555533825001 14614.4451975552 520.888904056751 -259.222243631225 437.110994905438
"2294" -96.75 58.750007823 1 18.3333333333333 14493.0006363563 517.000018131766 -262.777788321502 434.999960084856
"2295" -95.25 58.750007823 1 18.1111100246125 14353.7785260956 510.666683346964 -261.666685911271 418.555552416632
"2296" -93.75 58.750007823 1 17.6666666666667 14114.3337498244 500.333350726186 -257.833337140529 422.000003598017
"2298" -78.75 58.750007823 1 17 12211.4997472631 429.500018990076 -233.999987150963 368.499870257034
