"","X_WGS84","Y_WGS84","ConnochaetesGnou","GuloGulo","PantheraOnca","PteropusGiganteus","TenrecEcaudatus","VulpesVulpes","bio3","bio4","bio7","bio11","bio12"
"1193",56.25,67.750007823,0,1,0,0,0,1,19.7777867653894,10952.6647216256,420.555472858625,-179.666614374787,454.889023615794
"1194",57.75,67.750007823,0,1,0,0,0,1,20,11166.77559206,429.888799020803,-185.555493858894,441.666754638852
"1195",59.25,67.750007823,0,1,0,0,0,1,20,11402.8866775687,439.444375385132,-193.888836761998,424.444605247999
"1196",60.75,67.750007823,0,1,0,0,0,1,20,11720.5523694613,447.111050109517,-203.222119576896,421.222106998948
"1197",62.25,67.750007823,0,1,0,0,0,1,19.3333356541566,12026.5527377278,451.333288812016,-209.444446782307,407.333566498118
"1198",63.75,67.750007823,0,1,0,0,0,1,18.9999992264514,12301.885886128,454.222182907393,-218.888792554206,404.222085521312
"1199",65.25,67.750007823,0,1,0,0,0,1,18.0000085095365,12558.3310629725,456.111098820246,-231.110926317338,411.110680783332
"1200",66.75,67.750007823,0,1,0,0,0,1,17.8888974853433,12702.5542440402,453.444446939226,-239.889020433929,412.667080954791
"1201",68.25,67.750007823,0,1,0,0,0,1,17.3333442852602,12754.5556564064,448.111149782371,-228.666673802918,365.666698896839
"1202",69.75,67.750007823,0,1,0,0,0,1,17,12731.221384874,442.888898710942,-230.444403348084,361.777738410198
"1203",71.25,67.750007823,0,1,0,0,0,1,17,12769.2210896347,439.555570948901,-236.111053108685,364.222148564944
"1204",72.75,67.750007823,0,1,0,0,0,0,16.5714388753949,12824.7138156158,437.285727025706,-243.285640191731,363.428505547281
"1205",74.25,67.750007823,0,1,0,0,0,1,16,13096.7477758136,445.749939656012,-246.499975446017,401.249749412643
"1206",75.75,67.750007823,0,1,0,0,0,1,16,13203.2201828273,449.444386954367,-246.777799447108,412.666500655164
"1207",77.25,67.750007823,0,1,0,0,0,1,16,13403.330981814,457.111035350432,-246.000001599493,428.999800663209
"1208",78.75,67.750007823,0,1,0,0,0,1,16.1111013064451,13576.1091123604,464.333236876554,-247.444445939636,446.110964639928
"1209",80.25,67.750007823,0,1,0,0,0,1,16.1111209156492,13730.664534228,472.444345232668,-248.999975966482,456.777604309283
"1210",81.75,67.750007823,0,1,0,0,0,1,16.4444436709002,13920.6642667339,481.333249645212,-251.99994778653,464.999848757236
"1211",83.25,67.750007823,0,1,0,0,0,1,16.7777670777483,14180.1078722594,492.666546741192,-254.555545724658,467.777788850553
"1212",84.75,67.750007823,0,1,0,0,0,1,16.7777777951619,14474.7751978868,505.444327039653,-259.555518848726,475.777689456641
"1213",86.25,67.750007823,0,1,0,0,0,1,16.888878858227,14754.9981941478,517.777709179326,-262.222204490193,480.33322365547
"1214",87.75,67.750007823,0,1,0,0,0,1,16.9999999999366,14902.10981467,525.222165758048,-267.444383330641,488.110918886226
"1215",89.25,67.750007823,0,1,0,0,0,1,17,15008.9978426006,530.22213718728,-279.000075185801,501.222624716095
"1216",90.75,67.750007823,0,1,0,0,0,1,17,15212.5530534019,536.777704198815,-291.444325058226,504.666478900909
"1217",92.25,67.750007823,0,1,0,0,0,1,17,15462.4395852393,544.555394030257,-304.889063198337,502.111977334357
"1218",93.75,67.750007823,0,1,0,0,0,1,17,15726.9953018512,552.222085816976,-325.999978007824,518.778211831934
"1219",95.25,67.750007823,0,1,0,0,0,1,17,16117.6612767145,564.555356175828,-335.333447025412,496.000767755471
"1220",96.75,67.750007823,0,1,0,0,0,1,17,16528.6629956985,577.333233686082,-344.777486950269,466.555284419437
"1221",98.25,67.750007823,0,1,0,0,0,1,17,16947.7728221835,591.666465026748,-350.222360383517,422.77877146097
"1222",99.75,67.750007823,0,1,0,0,0,1,17.1111208375344,17306.1085638247,603.666569427746,-353.444352568724,375.000218233835
"1223",101.25,67.750007823,0,1,0,0,0,1,17.5555645431409,17600.5530917644,613.666573808633,-342.888988083413,296.000602121237
"1224",102.75,67.750007823,0,1,0,0,0,1,17.6666643459802,17650.2216400974,614.555529566393,-342.666656800683,270.222127989676
"1225",104.25,67.750007823,0,1,0,0,0,1,17.4444338054075,17599.3336597481,611.777808869164,-344.777821672625,284.666599006129
"1226",105.75,67.750007823,0,1,0,0,0,1,17.1111103201189,17603.5541543944,610.222203056048,-344.444407555151,293.444419427414
"1227",107.25,67.750007823,0,1,0,0,0,1,16.8888888888889,17680.1107347201,609.888912643997,-341.555560249037,292.777744120897
"1228",108.75,67.750007823,0,1,0,0,0,1,16.3333317687334,17865.1093689804,612.111062408881,-343.666623571413,297.666583744668
"1229",110.25,67.750007823,0,1,0,0,0,1,15.666665102209,18166.5521235028,616.999940276216,-347.555578832556,303.111101757847
"1230",111.75,67.750007823,0,1,0,0,0,1,14.8888881153519,18573.662206368,625.333252270216,-354.77764611862,309.444351300723
"1231",113.25,67.750007823,0,1,0,0,0,1,14.1111213069786,19045.7726361728,635.55545139771,-369.444169625465,304.777784835526
"1232",114.75,67.750007823,0,1,0,0,0,1,14.1111000547875,19352.7760790335,641.555510904153,-380.444392969861,290.000107688229
"1233",116.25,67.750007823,0,1,0,0,0,1,14.3333317512755,19332.4454087365,639.777774188068,-377.222269837666,272.888893982887
"1234",117.75,67.750007823,0,1,0,0,0,1,14.3333325423412,19246.000087532,635.333363981733,-375.444484975124,270.888925811552
"1235",119.25,67.750007823,0,1,0,0,0,1,14,19219.5548401675,632.222244995581,-374.777791294511,275.333309378169
"1236",120.75,67.750007823,0,1,0,0,0,1,14,19269.9988860157,631.222170339163,-373.444560118647,280.333438845455
"1237",122.25,67.750007823,0,1,0,0,0,1,13.111110320265,19375.2201190264,630.777776699979,-369.222279407646,282.666686527616
"1238",123.75,67.750007823,0,1,0,0,0,1,13.0000007561513,19484.2207986393,632.333310377135,-368.999901926741,292.221997356653
"1239",125.25,67.750007823,0,1,0,0,0,1,13.7777565517476,19762.3283384058,639.666547453895,-385.333072483291,321.110758195375
"1240",126.75,67.750007823,0,1,0,0,0,1,14,20118.9968795077,649.110984527981,-420.332563358519,375.665086959927
"1241",128.25,67.750007823,0,1,0,0,0,1,14.555510348061,20539.3280132424,659.666534780843,-452.110844392373,406.666576206666
"1242",129.75,67.750007823,0,1,0,0,0,1,15,21115.992394423,676.110888609878,-447.889131434304,333.890173508905
"1243",131.25,67.750007823,0,1,0,0,0,1,15.4444119273398,21715.2161622908,691.999829208372,-441.777623908881,259.666980398053
"1244",132.75,67.750007823,0,1,0,0,0,1,16,22223.7731587912,704.777671620519,-443.111116786977,213.444834373483
"1245",134.25,67.750007823,0,1,0,0,0,1,16.2222003355154,21974.3404652345,698.222374795312,-440.444582857034,211.444352115243
"1246",135.75,67.750007823,0,1,0,0,0,1,16.9999890393032,21188.8966048035,677.111320025976,-426.111095954008,223.666301096543
"1247",137.25,67.750007823,0,1,0,0,0,1,17.2222111397607,20473.1175934525,657.222396047311,-423.888713568753,251.332637390144
"1248",138.75,67.750007823,0,1,0,0,0,1,17.7777564039964,19924.5593043993,640.777875720588,-436.666966412585,292.222727864992
"1249",140.25,67.750007823,0,1,0,0,0,1,18,19560.3359640101,630.333417603243,-417.00012055992,256.666767557444
"1250",141.75,67.750007823,0,1,0,0,0,1,18,19295.6677655835,622.333390318507,-400.666595105124,228.222038897612
"1251",143.25,67.750007823,0,1,0,0,0,1,18,19027.1127378268,613.666732230943,-386.444400027899,219.999602691969
"1252",144.75,67.750007823,0,1,0,0,0,1,17.3333446244091,18717.8911961044,603.222305049119,-369.111292558396,225.222168668568
"1253",146.25,67.750007823,0,1,0,0,0,1,16.666690126575,18456.002086303,594.777830895103,-358.222292237293,228.000127626334
"1254",147.75,67.750007823,0,1,0,0,0,1,16.0000113779161,18344.7773035629,590.777782792632,-364.222124201441,242.111015037457
"1255",149.25,67.750007823,0,1,0,0,0,1,16,18362.7767717334,592.33328124999,-357.000173598384,233.444655062823
"1256",150.75,67.750007823,0,1,0,0,0,1,16,18446.4437010972,595.999949272479,-351.777834485215,224.000110181571
"1257",152.25,67.750007823,0,1,0,0,0,1,16.5555686369818,18474.4447260877,598.00000608415,-352.666649716873,213.111226507893
"1258",153.75,67.750007823,0,1,0,0,0,1,17,18351.778668483,595.333388327957,-352.666683564021,201.22230227615
"1259",155.25,67.750007823,0,1,0,0,0,1,17,18101.6697881163,588.444524490128,-349.888906647269,197.222119516591
"1260",156.75,67.750007823,0,1,0,0,0,1,17.1111118672547,17820.0028636338,580.11116513293,-348.111101019395,201.333171963882
"1261",158.25,67.750007823,0,1,0,0,0,1,17.4444452180522,17563.3360469792,571.777887924231,-346.222366770828,208.666766327928
"1262",159.75,67.750007823,0,1,0,0,0,1,17.7777911374308,16974.8983966247,554.444698585017,-340.11123940695,210.444529521934
"1263",161.25,67.750007823,0,1,0,0,0,1,18.8888785886496,15935.5663060148,524.222527359216,-319.666931046464,188.88913489346
"1264",162.75,67.750007823,0,1,0,0,0,1,19.6666547672247,15285.5587675646,505.222306231653,-311.888884463923,187.110955207944
"1265",164.25,67.750007823,0,1,0,0,0,1,19.5555691065183,15350.106397938,507.110988656074,-316.333490651269,201.333639484167
"1266",165.75,67.750007823,0,1,0,0,0,1,19.1111111112765,15879.6582040535,523.221985448536,-333.777517073989,233.110551249708
"1267",167.25,67.750007823,0,1,0,0,0,1,18.7777898685295,16601.1014265931,545.2219300104,-342.888929817946,240.222473810627
"1268",168.75,67.750007823,0,1,0,0,0,1,18.7777543005159,16792.668509944,551.222281824173,-346.222444426912,246.889125910707
"1269",170.25,67.750007823,0,1,0,0,0,1,19,16148.676708764,535.777993863995,-328.2224500005,251.555476701646
"1270",171.75,67.750007823,0,1,0,0,0,1,19,15369.7879553412,515.44472342717,-309.444491069727,246.332980911734
"1271",173.25,67.750007823,0,1,0,0,0,1,18.7777900771405,14600.2309919447,492.000284102257,-301.444603397366,253.555551348138
"1272",174.75,67.750007823,0,1,0,0,0,1,18.0000123166594,13904.5639483186,469.111384748138,-294.777838473737,265.444159400105
"1273",176.25,67.750007823,0,1,0,0,0,1,17.2222477334533,13282.4522958918,447.666953167775,-291.555535424105,289.221611511058
"1274",177.75,67.750007823,0,1,0,0,0,1,16.7778026893313,12672.5623698518,426.222510644125,-295.666880483623,337.555497871661
"1275",179.25,67.750007823,0,1,0,0,0,1,16.4444708859178,12063.0087860504,405.889183169343,-282.333297740488,355.554821871435
"1276",-179.25,66.250007823,0,1,0,0,0,1,17,11080.6254255709,376.875009856973,-223.875012976398,377.62496791594
"1277",-177.75,66.250007823,0,1,0,0,0,1,17.3333342720898,10374.0004640684,354.222234486929,-211.22223762484,418.999950489147
"1278",-176.25,66.250007823,0,1,0,0,0,1,17.8888871069861,9914.00045302066,339.222231714116,-197.55556358717,437.111023606553
"1279",-174.75,66.250007823,0,1,0,0,0,1,18,9636.62543221053,330.500010336128,-185.500016917246,439.249904784305
"1280",-173.25,66.250007823,0,1,0,0,0,1,18.1111092075173,9563.22264183058,327.22223200966,-183.77780698364,388.777688334605
"1281",-171.75,66.250007823,0,1,0,0,0,1,17.8749981420403,9575.87555309595,325.750015773114,-195.500003197772,330.624909888751
"1282",-170.25,66.250007823,0,1,0,0,0,1,17.2499995892768,9818.24996753732,332.750000801941,-198.000015294009,326.999984881933
"1283",-167.25,66.250007823,0,1,0,0,0,1,17.9999960885254,10117.3337776789,348.666674150671,-179.000003937545,389.999912695571
"1284",-165.75,66.250007823,0,1,0,0,0,1,19.333330086802,10338.0004433566,353.833345954474,-177.333329539184,350.83326969321
"1285",-164.25,66.250007823,0,1,0,0,0,1,19.4999962319282,10781.5003236276,364.000009765768,-178.500000273823,327.166584707514
"1286",-162.75,66.250007823,0,1,0,0,0,1,18.3999985449221,11428.4002926445,379.800008902592,-189.999981459671,302.599897190347
"1287",-161.25,66.250007823,0,1,0,0,0,1,18.3333333333333,11879.7779362121,391.444445357188,-196.555559753953,290.666596363975
"1288",-159.75,66.250007823,0,1,0,0,0,1,18.5555555381713,12438.4440214519,407.555539961878,-211.11111565729,281.777742113599
"1289",-158.25,66.250007823,0,1,0,0,0,1,18.7777784644309,13225.3328654971,435.222201082948,-229.444424643808,290.444376002013
"1290",-156.75,66.250007823,0,1,0,0,0,1,19.2222189018235,14049.2216791453,468.666642502497,-245.999988682897,313.999921196621
"1291",-155.25,66.250007823,0,1,0,0,0,1,20.3333341764723,14748.7767727913,502.111077229125,-257.222249107242,357.77768749218
"1292",-153.75,66.250007823,0,1,0,0,0,1,22.1111085295399,15246.5553087788,530.333316748846,-267.444469243375,401.888830346669
"1293",-152.25,66.250007823,0,1,0,0,0,1,22.3333341764791,15140.5568201929,529.111157118671,-257.111147974697,344.777783696941
"1294",-150.75,66.250007823,0,1,0,0,0,1,21.7777751266681,14514.1115029178,509.777774257658,-245.444453066953,331.333323145824
"1295",-149.25,66.250007823,0,1,0,0,0,1,22.8888878197645,14675.6661696194,518.222218423681,-243.111149156926,296.888910419131
"1296",-147.75,66.250007823,0,1,0,0,0,1,21.5555602406393,15005.2217292329,518.000016011108,-245.555556876932,271.555564160574
"1297",-146.25,66.250007823,0,1,0,0,0,1,20.3333356628328,15747.1106182559,536.111087903315,-258.222212521875,229.333361243357
"1298",-144.75,66.250007823,0,1,0,0,0,1,20.4444428103066,16129.3344386393,549.333342581772,-268.444444218556,194.111114717937
"1299",-143.25,66.250007823,0,1,0,0,0,1,21.2222197623235,15474.1120162493,538.111109685437,-266.000005389192,196.111090023733
"1300",-141.75,66.250007823,0,1,0,0,0,1,21.3333325249567,15198.7778488016,536.999982320065,-268.666663711459,221.333261527393
"1301",-140.25,66.250007823,0,1,0,0,0,1,20.8888880457434,15376.5555158261,544.777771684553,-283.666658644017,253.111037462397
"1302",-138.75,66.250007823,0,1,0,0,0,1,21.1111102679548,15304.8896904048,537.555587655707,-275.55558882031,292.444355958247
"1303",-137.25,66.250007823,0,1,0,0,0,1,20.333336123467,14013.0026820443,489.444525715777,-235.888942197722,313.777739384173
"1304",-135.75,66.250007823,0,1,0,0,0,1,19.1111103027345,14175.6652416931,496.666597616377,-240.777745677869,324.111073647795
"1305",-134.25,66.250007823,0,1,0,0,0,1,19.1111103027345,15186.2233626139,532.777788521412,-259.444439298871,329.111137595965
"1306",-132.75,66.250007823,0,1,0,0,0,1,19.5555506358171,15302.2231878625,535.666684450777,-262.999997375087,305.222232669861
"1307",-131.25,66.250007823,0,1,0,0,0,1,19.2222197623487,15467.3332708356,537.666662120699,-269.333327092358,287.111082504757
"1308",-129.75,66.250007823,0,1,0,0,0,1,18.6666667622492,16035.1097430841,549.888850095783,-276.555553843299,282.999936981467
"1309",-128.25,66.250007823,0,1,0,0,0,1,18.5555528957688,16190.5565833468,549.33335525475,-280.666691195925,285.444372333851
"1310",-126.75,66.250007823,0,1,0,0,0,1,18.8888899319353,15382.5563070301,519.444475205651,-270.222243074805,281.33328126686
"1311",-125.25,66.250007823,0,1,0,0,0,1,17.5555566160007,15126.8885154177,504.555542543215,-271.222233747989,276.777751883347
"1312",-123.75,66.250007823,0,1,0,0,0,1,16.8888872547801,14857.9999952016,494.999987031033,-268.11112193288,263.666656087958
"1313",-122.25,66.250007823,0,1,0,0,0,1,16.6666650151445,14531.8887552697,486.888878718877,-265.000011516924,252.333337965738
"1314",-120.75,66.250007823,0,1,0,0,0,1,16.5555568071829,14428.1106251527,485.999973167148,-258.444443210247,238.777771901828
"1315",-119.25,66.250007823,0,1,0,0,0,1,16.0000008431455,14395.6660843402,484.444422887753,-259.333331621009,233.888897050467
"1316",-117.75,66.250007823,0,1,0,0,0,1,16,14464.9987796181,485.44439952315,-262.666670465251,237.22223139256
"1317",-116.25,66.250007823,0,1,0,0,0,1,16.2222214312463,14553.2215230978,490.222192268771,-273.555527932078,257.999956191743
"1318",-114.75,66.250007823,0,1,0,0,0,1,16.1111103027345,14582.1104183416,488.555536093567,-281.111090658605,257.111145645111
"1319",-113.25,66.250007823,0,1,0,0,0,1,15.8888920354312,14587.2216731424,483.888871678132,-292.55553279965,237.111107738473
"1320",-111.75,66.250007823,0,1,0,0,0,1,15.8888904360624,14745.5546404006,487.999954904979,-303.666645484071,224.999970455119
"1321",-110.25,66.250007823,0,1,0,0,0,1,15.8888880804946,15017.9990398558,498.333298103848,-310.000006814745,215.666677018663
"1322",-108.75,66.250007823,0,1,0,0,0,1,15.2222246994602,15193.555305056,504.222211365726,-310.222229740851,201.333301319776
"1323",-107.25,66.250007823,0,1,0,0,0,1,15,15317.2220960816,508.555546628621,-308.666679913449,187.333339547689
"1324",-105.75,66.250007823,0,1,0,0,0,1,14.8888906620365,15284.2223405996,505.333330099754,-313.666654410923,189.444413769829
"1325",-104.25,66.250007823,0,1,0,0,0,1,14.9999973836882,15248.2223652662,502.999992811536,-316.333327770424,182.888877875677
"1326",-102.75,66.250007823,0,1,0,0,0,1,15,15217.8886511307,501.777759385106,-318.777776343629,170.77776692115
"1327",-101.25,66.250007823,0,1,0,0,0,1,15.000002755384,15260.2218643204,504.333309994773,-323.555542187082,165.666634096914
"1328",-99.75,66.250007823,0,1,0,0,0,1,15.5555527479569,15440.5549540387,512.888842438046,-330.444431849616,169.333283231698
"1329",-98.25,66.250007823,0,1,0,0,0,1,16,15693.110131532,523.33330351914,-336.444426234494,177.333266629621
"1330",-96.75,66.250007823,0,1,0,0,0,1,16,15878.7772081372,531.444417611792,-340.000003807075,188.888809381557
"1331",-95.25,66.250007823,0,1,0,0,0,1,15.6666666666667,15828.8893667047,528.333360670115,-342.999987544126,205.999884533309
"1332",-93.75,66.250007823,0,1,0,0,0,1,15,15523.1121037086,516.444472763362,-342.777794475443,224.444379939901
"1333",-92.25,66.250007823,0,1,0,0,0,1,15,15114.6679796224,502.333359783575,-333.000044564667,227.333326336033
"1334",-90.75,66.250007823,0,1,0,0,0,1,14.7777699375049,14598.1123102907,485.000040175247,-323.222253904894,237.222187792018
"1335",-89.25,66.250007823,0,1,0,0,0,1,14.6666666840046,14187.4453106345,474.77779028581,-311.111152224799,235.555591809903
"1336",-87.75,66.250007823,0,1,0,0,0,1,15.333325232275,13831.3341791468,467.88888941032,-300.222260302551,223.000068606858
"1337",-86.25,66.250007823,0,1,0,0,0,1,16.1666707562556,13528.9449040458,463.38890106201,-287.555580658643,201.555591697629
"1338",-84.75,66.250007823,0,1,0,0,0,1,16.7777769520167,13371.0003423293,462.444433752996,-286.555549014739,215.444386206882
"1339",-83.25,66.250007823,0,1,0,0,0,1,17.4374915854453,13269.1881614416,460.750001085361,-287.37502517038,234.125021395766
"1340",-81.75,66.250007823,0,1,0,0,0,1,17,13114.5009958185,451.000046037862,-288.500018110245,230.500081280531
"1341",-74.25,66.250007823,0,1,0,0,0,1,15.9999889696881,11968.6672516885,411.333360452662,-250.666682755683,263.00005637671
"1342",-72.75,66.250007823,0,1,0,0,0,1,16,11950.7781388067,412.000002459871,-251.888886776663,264.555511529219
"1343",-71.25,66.250007823,0,1,0,0,0,1,16.4444452875614,11906.111140215,410.888899406356,-251.999982633262,273.555433091805
"1344",-69.75,66.250007823,0,1,0,0,0,1,16.4444428450747,11898.000098681,408.111130068572,-254.888884125465,295.222090918333
"1345",-68.25,66.250007823,0,1,0,0,0,1,15.9999952888858,11687.0013212554,397.111158656972,-254.111154936924,314.666641954973
"1346",-66.75,66.250007823,0,1,0,0,0,1,15.5714254310168,11214.7161305066,378.428617583825,-248.857204815137,318.285819282102
"1347",-65.25,66.250007823,0,1,0,0,0,1,14.444437134387,10837.7793602222,361.777818465705,-258.333445209651,406.222539457123
"1348",-63.75,66.250007823,0,1,0,0,0,1,15.2222245950659,10673.4445400318,358.444447886474,-254.444383722913,449.999237576069
"1349",-62.25,66.250007823,0,1,0,0,0,1,18.2499898399768,10570.5023847123,362.625034254659,-237.250089279089,506.4994346364
"1350",-60.75,66.250007823,0,0,0,0,0,0,20.9999628411478,10304.0029355493,361.000074317704,-216.000297270818,507.001151924418
"1351",-53.25,66.250007823,0,0,0,0,0,0,22.2500052706041,7648.37401018734,280.624974531583,-140.874975187492,458.499817734396
"1352",-51.75,66.250007823,0,0,0,0,0,0,20.6666618078102,8482.32997300594,302.222137300404,-168.777733699604,524.666710373938
"1353",-50.25,66.250007823,0,0,0,0,0,0,21.8888908706999,8984.33511328283,319.111167445371,-164.77778146386,453.332738427051
"1354",-48.75,66.250007823,0,0,0,0,0,0,20.3333470234373,8659.77969266268,303.66674993769,-182.999886646048,667.331847855172
"1355",-47.25,66.250007823,0,0,0,0,0,0,18.3333425469554,8442.77911576375,292.333403939573,-205.888835180341,949.776549578356
"1356",-45.75,66.250007823,0,0,0,0,0,0,17.1111259572069,8240.88996962202,284.111159474321,-217.777713099757,1177.9986595406
"1357",-44.25,66.250007823,0,0,0,0,0,0,16.7777777777778,7982.55787822368,276.222270698376,-220.444498196467,1356.99937259023
"1358",-42.75,66.250007823,0,0,0,0,0,0,17.6666475440182,7606.78051755828,266.555633280636,-208.55566529387,1419.55540625807
"1359",-41.25,66.250007823,0,0,0,0,0,0,20.4444202456117,7084.33653153109,256.444518831825,-177.33355881633,1309.44521847075
"1360",-39.75,66.250007823,0,0,0,0,0,0,21.8888707571283,6670.22546153379,247.222274540343,-161.77796373765,1294.11170792229
"1361",-38.25,66.250007823,0,0,0,0,0,0,24.7777432700853,6193.22542157107,237.666717628908,-134.222411501885,1155.0009811547
"1362",-36.75,66.250007823,0,0,0,0,0,0,25.6666426850811,5824.22521899802,226.000076238818,-126.555710701751,1151.44513694632
"1363",-35.25,66.250007823,0,0,0,0,0,0,26.7142547800697,5494.57565160917,214.28580969205,-116.857481769433,1070.00218201923
"1364",-33.75,66.250007823,0,0,0,0,0,0,28.0000119689456,5289.499876735,206.999991591019,-106.999948644716,911.500493791872
"1365",-23.25,66.250007823,0,0,0,0,0,0,30.6000097787207,4163.99907155777,166.199956159799,-31.2000328539606,1111.20187979368
"1366",-21.75,66.250007823,0,0,0,0,0,0,30.1999885473098,4439.59926466612,174.399976547184,-33.6001135727794,843.801403146082
"1367",-20.25,66.250007823,0,0,0,0,0,0,31.6666666666667,4344.00076929932,173.999988343529,-27.999979371558,815.332306931273
"1368",-18.75,66.250007823,0,0,0,0,0,0,34.199989908591,4328.79864882661,180.599934960379,-35.9999427047649,778.400076488268
"1369",-17.25,66.250007823,0,0,0,0,0,0,35.0000037941548,4132.00152076232,175.500045235856,-32.7497368562142,839.996957293334
"1370",-15.75,66.250007823,0,0,0,0,0,0,34.8333432162307,3924.16716432041,164.500043990752,-32.6665963772459,978.831619298905
"1371",-14.25,66.250007823,0,0,0,0,0,0,34.0000517614984,3780.33365591046,156.333350674523,-21.0000150220081,1095.331965011
"1372",11.25,66.250007823,0,0,0,0,0,0,28,5075,206,-8,1942
"1373",12.75,66.250007823,0,1,0,0,0,1,27.7142943529539,5246.85320800136,206.714214709955,-16.1427182192359,2117.28699705438
"1374",14.25,66.250007823,0,1,0,0,0,1,26.5555926272196,5942.88118542701,228.555204402605,-55.5550366210242,1420.56184672137
"1375",15.75,66.250007823,0,1,0,0,0,1,25.2222374508491,7084.8794804628,274.555156152057,-95.4439939157884,899.112019256965
"1376",17.25,66.250007823,0,1,0,0,0,1,24.5555847261537,8326.32397434774,324.777371411695,-113.777626890608,680.22365283595
"1377",18.75,66.250007823,0,1,0,0,0,1,23.7777777777778,9463.4369574827,367.33304743129,-130.999876866727,540.444959070097
"1378",20.25,66.250007823,0,0,0,0,0,1,23,9953.55640849306,381.77782111642,-133.222319373913,503.66681219742
"1379",21.75,66.250007823,0,0,0,0,0,1,23,9732.89019392131,371.666741392923,-121.888976497567,490.444514417218
"1380",23.25,66.250007823,0,0,0,0,0,1,22.3333403826498,9661.00143117849,366.555630238367,-117.555657287863,507.222004413203
"1381",24.75,66.250007823,0,0,0,0,0,1,22.6666515858158,9629.7784280038,364.111132528591,-116.888958869094,516.444702364559
"1382",26.25,66.250007823,0,1,0,0,0,1,23.1111031317801,9683.33283619218,368.777753639726,-121.888849617938,522.222086442075
"1383",27.75,66.250007823,0,1,0,0,0,1,23,9654.55681701299,369.444488661741,-125.666696541707,546.333076933642
"1384",29.25,66.250007823,0,1,0,0,0,1,22.6666747676866,9493.77833572799,361.222233400239,-126.222202838835,577.222015774989
"1385",30.75,66.250007823,0,1,0,0,0,1,21.7777777778334,9509.88815446613,360.222186219166,-125.111071945157,548.888963087643
"1386",32.25,66.250007823,0,1,0,0,0,1,21.3333267796395,9545.33400068796,362.88891784225,-125.111147357416,544.444348065916
"1387",33.75,66.250007823,0,1,0,0,0,1,21,9029.56039212562,343.555786713831,-112.222344329746,498.778645575194
"1388",35.25,66.250007823,0,1,0,0,0,1,21,8533.66790768059,325.666696576241,-103.16668021346,429.500235574929
"1389",36.75,66.250007823,0,1,0,0,0,1,20.9999886958858,8560.16612461187,327.333299785943,-105.83332316342,447.833063130736
"1390",38.25,66.250007823,0,1,0,0,0,1,20.9999886438176,8655.16503302522,333.499946243319,-111.833315601356,474.166637853092
"1391",39.75,66.250007823,0,1,0,0,0,1,21.4285724678415,8682.71502613458,338.85716547622,-113.285697891588,479.714144378891
"1392",41.25,66.250007823,0,1,0,0,0,1,22.1428592662427,8670.43062017618,343.000000580922,-110.42861419743,487.142956705667
"1393",42.75,66.250007823,0,1,0,0,0,1,22.9999896478617,8654.33339653351,347.666639025314,-111.499968356264,507.166598840849
"1394",44.25,66.250007823,0,1,0,0,0,1,23.1428792927592,8771.13907084005,356.2855192492,-115.142767324572,507.142764575183
"1395",45.75,66.250007823,0,1,0,0,0,1,22.7777951619334,9199.21550039292,373.11087021714,-125.555435812623,504.888832789706
"1396",47.25,66.250007823,0,1,0,0,0,1,21.7777769348084,9846.55050055214,395.777607515875,-138.444357227298,504.222203707694
"1397",48.75,66.250007823,0,1,0,0,0,1,20.7777953531606,10287.8851250599,408.333243352187,-150.66657838951,501.333328491457
"1398",50.25,66.250007823,0,1,0,0,0,1,20.0000000000609,10565.6639718715,414.222170486222,-157.777747416163,505.444481080067
"1399",51.75,66.250007823,0,1,0,0,0,1,19.1111111111709,10882.3302971384,420.111046302361,-162.777716680874,515.444225846347
"1400",53.25,66.250007823,0,1,0,0,0,1,19,11137.9986119393,424.999939815575,-168.333275826077,519.555439088605
"1401",54.75,66.250007823,0,1,0,0,0,1,19,11276.5540892014,430.33328344023,-173.222201882568,520.666600901616
"1402",56.25,66.250007823,0,1,0,0,0,1,19.1111028796648,11424.4427940923,436.888831381492,-174.888865133518,507.333340496138
"1403",57.75,66.250007823,0,1,0,0,0,1,19.5555555381696,11611.441951229,445.666571618105,-182.111044207718,504.999958728362
"1404",59.25,66.250007823,0,1,0,0,0,1,20,11769.4430819079,453.999949376636,-191.111062800276,494.444542873077
"1405",60.75,66.250007823,0,1,0,0,0,1,20,12035.4411527097,460.111070249206,-201.555496813807,493.444561455334
"1406",62.25,66.250007823,0,1,0,0,0,1,19.4444637669488,12333.2194091888,464.111055724941,-214.66657748461,491.111130230979
"1407",63.75,66.250007823,0,1,0,0,0,1,18.8888981894139,12670.3311476032,468.555504889046,-219.555464601803,475.999800813094
"1408",65.25,66.250007823,0,1,0,0,0,1,18.2222205533156,13024.219163143,473.77770747559,-220.88899624499,464.222576529267
"1409",66.75,66.250007823,0,1,0,0,0,1,17.8888709050561,13264.6659658626,474.333391439978,-221.888905178618,453.33348935792
"1410",68.25,66.250007823,0,1,0,0,0,1,17.1111377783209,13167.3335424522,464.00007475225,-223.777760106761,436.66673336951
"1411",69.75,66.250007823,0,1,0,0,0,1,17,13089.3340486345,456.888939833155,-226.222212304389,425.222247906619
"1412",71.25,66.250007823,0,1,0,0,0,1,17,13106.6662941813,454.222222717712,-229.999950046621,420.111201734764
"1413",72.75,66.250007823,0,1,0,0,0,1,16.9999989383913,13238.2844011121,456.714277153687,-233.999973625423,429.857029849554
