"X_WGS84" "Y_WGS84" "VulpesVulpes" "bio3" "bio4" "bio7" "bio11" "bio12"
"1616" 65.25 64.750007823 1 18.4444529714892 13250.6648364301 479.666675245525 -211.222235103801 509.333243134936
"1617" 66.75 64.750007823 1 18 13353.444181495 478.333383052226 -214.777722026716 514.777608098937
"1618" 68.25 64.750007823 1 17.3333515083105 13328.4443065851 472.44451084346 -217.666643423941 503.666730718074
"1619" 69.75 64.750007823 1 17 13300.6668700606 467.222256912551 -220.55551830136 491.222212947436
"1620" 71.25 64.750007823 1 17 13331.4437109607 464.111121541522 -224.111098889967 485.555524680291
"1621" 72.75 64.750007823 1 17 13428.1096417232 465.888854641812 -226.55553616349 482.888783409737
"1622" 74.25 64.750007823 1 17 13584.998191734 470.888810268497 -230.555557285051 490.111024736487
"1623" 75.75 64.750007823 1 17 13807.2198373722 480.333233825516 -233.666641650902 497.66661274898
"1624" 77.25 64.750007823 1 16.9999991395393 14107.7750274693 494.55544128847 -235.11110200171 504.777694080746
"1625" 78.75 64.750007823 1 17 14189.3341503632 500.333362312609 -235.777794744756 510.777677184026
"1626" 80.25 64.750007823 1 17.2222213269234 14161.5557467947 500.999975740206 -235.22224827233 513.555494719104
"1627" 81.75 64.750007823 1 17.6666558276347 14194.6658329214 504.111077681192 -235.888878571342 520.111011611822
"1628" 83.25 64.750007823 1 17.888878893002 14274.5550232432 508.55551717095 -238.666627082711 537.555295270082
"1629" 84.75 64.750007823 1 17.9999991393986 14418.5541197333 515.777675715148 -240.000008813694 550.999860951306
"1630" 86.25 64.750007823 1 18 14608.8869252334 524.333232400408 -240.222263640194 561.888942300557
"1631" 87.75 64.750007823 1 18.0000093265794 14811.3317262138 533.333241170843 -243.666543186505 574.66629798193
"1632" 89.25 64.750007823 1 18 14988.7768546779 539.111072717823 -263.66636486814 608.777115935564
"1633" 90.75 64.750007823 1 18 15279.9969212273 547.777681025732 -275.666589845269 598.000230443433
"1634" 92.25 64.750007823 1 18 15636.7739729885 557.555433483149 -283.888922241027 570.000555150796
"1635" 93.75 64.750007823 1 18 16063.3290396273 569.333215642239 -292.666624656217 535.000365430061
"1636" 95.25 64.750007823 1 18 16506.4377741884 582.221998478466 -307.889026970248 514.223379120652
"1637" 96.75 64.750007823 1 17.9999991395444 16981.8850673918 596.888742904485 -325.999749632836 497.666507438298
"1638" 98.25 64.750007823 1 18 17560.4385286902 615.666457377813 -337.444332090291 457.000349745023
"1639" 99.75 64.750007823 1 18.3333227290021 18160.7728999736 637.333122175139 -344.777737890233 413.889255445573
"1640" 101.25 64.750007823 1 19 18239.8903035994 644.000037619259 -342.666725938902 376.222556227328
"1641" 102.75 64.750007823 1 19.3333315427356 17988.0017038205 635.777863551682 -341.777841960147 359.333599354583
"1642" 104.25 64.750007823 1 19.3333306474368 17799.0020145785 628.333441236633 -342.222188610944 353.777769496082
"1643" 105.75 64.750007823 1 18.8889087589392 17736.111765087 623.888961067648 -339.444415761282 343.666601460196
"1644" 107.25 64.750007823 1 18.5555546776412 17774.6663719588 621.666685728495 -338.111079906706 335.111143054803
"1645" 108.75 64.750007823 1 18 17919.9981744554 621.888899892977 -339.444440011309 331.000010925427
"1646" 110.25 64.750007823 1 17.3333425643633 18167.7752072176 624.999964023012 -346.777657844135 335.555456274115
"1647" 111.75 64.750007823 1 16.5555758429066 18562.9966209593 632.44436691037 -355.777594061694 334.222023678355
"1648" 113.25 64.750007823 1 16.3333324380345 19027.328835542 642.444318904417 -366.88882091677 330.222348736538
"1649" 114.75 64.750007823 1 16.3333333332509 19304.4447465384 648.444443062327 -369.888927821378 315.889043043541
"1650" 116.25 64.750007823 1 16.3333333333333 19261.3345278388 646.111170617344 -361.777912045249 297.889076525298
"1651" 117.75 64.750007823 1 16.3333333333333 19205.0003717425 643.444468677974 -355.333363791012 285.111169722781
"1652" 119.25 64.750007823 1 15.9999982441712 19313.4431543914 643.777778655449 -352.777823915425 278.000043373319
"1653" 120.75 64.750007823 1 15.2222309057234 19588.2189368917 647.777712404499 -356.222170912704 277.444389388723
"1654" 122.25 64.750007823 1 14.5555546776412 19851.1093184185 650.888853920498 -362.555520613106 279.999948298981
"1655" 123.75 64.750007823 1 14.2222204317095 20061.9977104284 652.666644649581 -367.222178153445 277.777825306908
"1656" 125.25 64.750007823 1 14.222231922629 20370.1073529633 660.444356957964 -373.222112327456 271.444451892849
"1657" 126.75 64.750007823 1 14.6666658061367 20758.3294469474 670.999890661262 -393.333079775756 288.666352491281
"1658" 128.25 64.750007823 1 15 21172.5506703298 683.110937060462 -430.555233744947 344.332843362683
"1659" 129.75 64.750007823 1 15 21695.5490401513 697.999853797645 -451.222109887455 358.888957945831
"1660" 131.25 64.750007823 1 15.4444309194614 22197.3290833396 712.444345493457 -456.444236711231 337.111020633949
"1661" 132.75 64.750007823 1 16 22393.6669750779 717.777793971095 -468.88852398664 341.443732710356
"1662" 134.25 64.750007823 1 16 22279.891779027 714.000076569136 -465.000212208553 327.66706660535
"1663" 135.75 64.750007823 1 16.2222002313074 21859.3390675688 701.333506402374 -447.889149146122 305.444669554853
"1664" 137.25 64.750007823 1 17 21316.5609880226 684.666821073563 -445.666716715907 345.777337834174
"1665" 138.75 64.750007823 1 17 20973.2242612427 673.777811094883 -449.44440851978 374.777663675119
"1666" 140.25 64.750007823 1 17.7777769346289 20974.7755368813 673.33324845523 -450.777844071017 352.000571111375
"1667" 141.75 64.750007823 1 18 21306.3286935681 683.333148060956 -451.000024695731 305.22273001101
"1668" 143.25 64.750007823 1 18 21327.2271177781 683.333486548961 -453.888745577085 291.777309967759
"1669" 144.75 64.750007823 1 17.555566864103 20443.4545021451 654.444785967253 -438.000273540857 293.111095855706
"1670" 146.25 64.750007823 1 17 19377.2327216635 620.222565204551 -425.222425977498 316.666650652708
"1671" 147.75 64.750007823 1 16.8888871505347 18786.1153755396 601.666759690508 -397.222616510138 286.667148079521
"1672" 149.25 64.750007823 1 16.8888774587371 18686.4432957668 599.555493050554 -369.778379542567 272.000585118207
"1673" 150.75 64.750007823 1 17 19047.7730527254 613.110922744148 -355.888880570783 273.444251957783
"1674" 152.25 64.750007823 1 17 19384.5542280286 626.333259737031 -363.333174329611 277.555374344766
"1675" 153.75 64.750007823 1 17.1111110939139 19014.4523768509 617.000233905127 -362.555714056039 275.444589628092
"1676" 155.25 64.750007823 1 17.1111236449847 18323.3414157399 596.666910376517 -350.777690459424 267.555083908358
"1677" 156.75 64.750007823 1 17 17738.4507990434 579.000185055659 -346.333539187127 285.999993251442
"1678" 158.25 64.750007823 1 17 17321.8936932775 566.111240745875 -346.111277903964 318.444439253555
"1679" 159.75 64.750007823 1 17.111111093822 16812.45196753 550.000266944312 -337.778114273548 315.222823571781
"1680" 161.25 64.750007823 1 17.9999999999082 16115.4539587691 528.77809290224 -318.888786827419 277.777325303925
"1681" 162.75 64.750007823 1 18.00000086053 15534.5605835131 509.666838267047 -324.555676515003 332.221821644877
"1682" 164.25 64.750007823 1 18.9999871703172 15366.1112786623 503.444462020021 -310.111378724954 338.00015856236
"1683" 165.75 64.750007823 1 19 15413.8892352105 507.777676123524 -307.222344086373 367.66634994398
"1684" 167.25 64.750007823 1 19.0000120906543 15451.7795526914 515.111066920522 -297.88897909713 376.777509244434
"1685" 168.75 64.750007823 1 19.9999999998065 15278.4488396643 518.444494389638 -281.444494321899 378.777160292936
"1686" 170.25 64.750007823 1 20.8889011184224 14911.0083806805 516.555759855047 -261.44468485347 377.999988887569
"1687" 171.75 64.750007823 1 20.7777891645525 14128.7890129431 488.22261998298 -246.666738082122 332.333658975331
"1688" 173.25 64.750007823 1 19.9999868403966 13383.0080483778 461.444740125269 -236.444705731008 305.222612108826
"1689" 174.75 64.750007823 1 18.8889117492695 12841.1189392996 441.333554435179 -225.88899872218 305.777571172364
"1690" 176.25 64.750007823 1 17.555581205842 12489.4479657498 426.444597443773 -215.222414727153 314.110993393734
"1691" 177.75 64.750007823 1 16.7777777431061 12092.8974491206 410.778066452046 -209.666724929544 346.999334903496
"1692" 179.25 64.750007823 1 16.8333533336465 11486.3433201751 390.500310178592 -207.500289108977 380.166774608344
"1777" 6.75 63.250007823 1 26.9999581475339 4220.65981891281 157.333040313254 11.3336598874691 1547.66893732375
"1778" 8.25 63.250007823 1 28.7143085905068 5272.56455314488 205.571094175055 -21.5710215565562 1201.85814320978
"1779" 9.75 63.250007823 1 29.0000159848569 5863.77294467659 232.6109337603 -43.4997037246195 1009.44599198787
"1780" 11.25 63.250007823 1 26.3333645987498 6862.21438558976 267.333054445953 -70.2219017526074 830.667263718683
"1781" 12.75 63.250007823 1 24.8888916964741 7352.77478864722 283.111024050052 -84.6665954701568 835.111833280972
"1782" 14.25 63.250007823 1 24.3333323684976 7765.43975330236 299.666483132129 -75.3333698317618 632.112558607327
"1783" 15.75 63.250007823 1 24.7777681990796 8317.99689154183 324.999829321215 -84.9999723419947 591.444421785467
"1784" 17.25 63.250007823 1 25 8669.55446798774 339.666652046485 -92.2223013811015 623.110858776537
"1785" 18.75 63.250007823 1 24.0000112315006 8922.14218365598 345.142870285761 -90.5715405738754 620.571780613679
"1786" 20.25 63.250007823 1 24 8873.80144722461 341.600064789448 -84.2000824071178 577.000149324564
"1787" 21.75 63.250007823 1 24.4999880570891 8319.1671368574 327.33326784302 -71.3332875693481 544.666677383976
"1788" 23.25 63.250007823 1 24.9999990873167 8598.88752299174 341.999961337509 -83.2221383520563 554.110898866827
"1789" 24.75 63.250007823 1 23.8889093501498 8787.77610048026 343.555566446952 -90.1110978383022 573.999828903477
"1790" 26.25 63.250007823 1 22.444452562844 9057.77573852977 345.222201213265 -92.3333177395483 587.333203149557
"1791" 27.75 63.250007823 1 21.4444444271216 9307.33182208813 348.999967039877 -96.3333257281236 611.222002276127
"1792" 29.25 63.250007823 1 21.1111111111111 9555.10907665412 356.777734491075 -102.999978721723 613.778013854044
"1793" 30.75 63.250007823 1 20.3333470581939 9778.88835793467 362.666691534715 -113.888807556951 620.444354872201
"1794" 32.25 63.250007823 1 20.2222139125347 9632.00189738085 359.666721992236 -115.222252801159 590.666952254537
"1795" 33.75 63.250007823 1 20.2222222222851 9418.55635989482 353.666691726341 -109.444503011959 541.222376029201
"1796" 35.25 63.250007823 1 20.4444369604564 9422.8873520785 355.555499491268 -108.222189522616 566.221781686319
"1797" 36.75 63.250007823 1 20.2222297582339 9675.66446383409 367.11098411927 -113.222187531885 600.555302587442
"1798" 38.25 63.250007823 1 19.8889039956846 9949.66528439732 378.222144679573 -115.666669491198 608.888862802004
"1799" 39.75 63.250007823 1 20.6666666665377 10032.9990488713 383.333292358545 -117.666651047056 605.444286944182
"1800" 41.25 63.250007823 1 21 10030.8894271564 387.666633123842 -119.444448147329 585.000308952178
"1801" 42.75 63.250007823 1 21.6666666667324 9986.88824440766 391.444371361031 -122.222177614296 567.333305579348
"1802" 44.25 63.250007823 1 22 10127.8866917178 400.444331942231 -130.555458412807 578.555316376298
"1803" 45.75 63.250007823 1 21.666658835124 10491.8853728054 415.666518856941 -139.666530391957 581.999861865213
"1804" 47.25 63.250007823 1 21 10947.774096801 430.333243187179 -147.444402670067 585.444436430409
"1805" 48.75 63.250007823 1 20.2222292280008 11192.4439048687 435.555553200118 -152.222216650473 596.444316912892
"1806" 50.25 63.250007823 1 19.7777777082441 11307.665399233 435.777768946694 -154.111091780133 590.55552297854
"1807" 51.75 63.250007823 1 19.0000080401509 11405.1102592271 436.111111110979 -155.555534329435 590.222088667529
"1808" 53.25 63.250007823 1 19 11524.2218489894 438.555531261054 -160.666678583474 613.444329560861
"1809" 54.75 63.250007823 1 19.5555464810302 11660.887387769 444.333256138634 -164.888856432367 629.222055601887
"1810" 56.25 63.250007823 1 20.000008213992 11838.9980735671 452.44436051343 -169.666674228896 644.555522716235
"1811" 57.75 63.250007823 1 20.3333323511126 12063.6646280001 461.777677722529 -179.777597111974 668.888660111411
"1812" 59.25 63.250007823 1 20.8888888888206 12344.4419105798 473.333280771789 -198.222308525504 649.334462072227
"1813" 60.75 63.250007823 1 21 12612.1087451099 480.888861968852 -192.000065947188 538.000765828684
"1814" 62.25 63.250007823 1 20.5555630655438 12814.4428350933 481.888910471267 -195.222165966956 519.666583456711
"1815" 63.75 63.250007823 1 19.8888803967498 13013.553935953 480.000025424408 -197.666706146248 528.777666987717
"1816" 65.25 63.250007823 1 19.0000075969814 13221.8878834953 479.44442747769 -200.444402583394 551.332981406171
"1817" 66.75 63.250007823 1 18.1111111111111 13285.3332723603 477.999993333225 -204.111108711954 565.888890531213
"1818" 68.25 63.250007823 1 17.8888975375574 13348.8881349573 476.000035489686 -206.888855945972 548.000081427959
"1819" 69.75 63.250007823 1 17.1111101637328 13377.4439113491 473.777816596558 -210.777752396861 537.333338705101
"1820" 71.25 63.250007823 1 17 13446.6658751065 472.666661138268 -214.666639234456 533.555501107818
"1821" 72.75 63.250007823 1 17 13556.6655970639 473.888854085519 -217.555547245905 534.333303710243
"1822" 74.25 63.250007823 1 17.0000098045807 13692.7764446485 478.999932540176 -221.77773319623 536.666662346473
"1823" 75.75 63.250007823 1 17.4444247655944 13870.8873012175 488.333229923085 -223.888871565575 529.99997788698
"1824" 77.25 63.250007823 1 17.5555644823722 14048.2210336342 498.111019843805 -225.666675054584 526.111123705601
"1825" 78.75 63.250007823 1 17.7777777777778 14115.9998670273 502.99998386743 -226.888904412646 528.222221630288
"1826" 80.25 63.250007823 1 18 14095.2234069031 504.222215016317 -228.777756299736 538.444242257288
"1827" 81.75 63.250007823 1 18.3333223551539 14108.1109973252 505.666678557223 -229.444419915439 546.777611419186
"1828" 83.25 63.250007823 1 18.3333406086267 14165.7777883061 509.555502568508 -228.444451797987 552.333175353744
"1829" 84.75 63.250007823 1 18.5555463332065 14275.554730529 514.555514180991 -230.00001845326 567.66651558817
"1830" 86.25 63.250007823 1 18.888877841249 14463.3311254771 522.555468651629 -229.555565821224 576.444380687279
"1831" 87.75 63.250007823 1 19 14706.775394384 532.111032047711 -233.111007683401 587.333031516483
"1832" 89.25 63.250007823 1 19 14932.3329197923 541.222133336931 -245.999826696335 602.999653419187
"1833" 90.75 63.250007823 1 18.9999999999225 15196.8869433863 548.666608342463 -259.444384025238 607.000126322233
"1834" 92.25 63.250007823 1 18.6666751848657 15467.5534115781 554.555517492828 -275.110947508529 612.333176059905
"1835" 93.75 63.250007823 1 18.2222222222222 15855.4398193233 564.222119203221 -287.666613583386 593.111577927978
"1836" 95.25 63.250007823 1 18 16356.5511227859 578.222112640149 -297.888724026333 550.444479259859
"1837" 96.75 63.250007823 1 18 16862.3296559237 594.44430112848 -308.999942198029 504.222614631277
"1838" 98.25 63.250007823 1 18.444432875364 17354.2190407976 611.333226532522 -319.99982009159 460.888987000157
"1839" 99.75 63.250007823 1 18.8888870113702 17822.553556403 629.666557137409 -327.888775759863 424.777719190865
"1840" 101.25 63.250007823 1 19.9999892565201 17871.8913980241 636.444491520631 -331.555521735625 408.333263478845
"1841" 102.75 63.250007823 1 20.3333235200032 17735.0029349819 633.888977661466 -326.111069641621 378.777713943718
"1842" 104.25 63.250007823 1 20.3333314385977 17608.1126320739 628.666710970744 -322.777806035357 358.555725622732
"1843" 105.75 63.250007823 1 20.1111101810431 17571.0012729523 624.222265682743 -319.555504230027 340.222102735755
"1844" 107.25 63.250007823 1 19.666674776405 17579.4445490492 620.555591132584 -319.333339947796 330.66668160821
"1845" 108.75 63.250007823 1 19.000020096117 17657.3324365975 618.555592131772 -322.888834459107 330.333262266718
"1846" 110.25 63.250007823 1 18.4444545359219 17844.7757698744 619.555553851823 -326.33331339355 326.555616121647
"1847" 111.75 63.250007823 1 17.7777879214092 18124.218966078 623.888829096104 -332.999918972027 329.888831502368
"1848" 113.25 63.250007823 1 17.6666638764635 18441.4423431391 630.222185297948 -340.777730397582 338.111035343039
"1849" 114.75 63.250007823 1 17.5555546080178 18678.8874080592 635.444415491176 -344.22226335394 329.777998123246
"1850" 116.25 63.250007823 1 17.6666666666667 18729.111409462 637.000008457614 -339.111168036376 307.3335364949
"1851" 117.75 63.250007823 1 17.8888983109703 18730.888853787 636.111119603497 -333.222290429131 287.77797852997
"1852" 119.25 63.250007823 1 17.33333242065 18904.5534702411 638.111047545933 -335.888847010748 286.666623380381
"1853" 120.75 63.250007823 1 16.3333428946624 19256.4413603419 643.555491677286 -340.444397341788 283.444494536267
"1854" 122.25 63.250007823 1 15.5555555555556 19570.7768604649 647.444466201137 -348.888814944877 286.555427076743
"1855" 123.75 63.250007823 1 15.0000105434628 19808.1077593613 649.444414326177 -357.888773648915 286.111182133756
"1856" 125.25 63.250007823 1 15 20178.3293122966 657.222143897429 -367.666552800076 279.777716812324
"1857" 126.75 63.250007823 1 15 20628.106177938 669.99985716231 -375.666587924828 269.333469643611
"1858" 128.25 63.250007823 1 15.5555322781934 21183.5497165202 686.999800159295 -386.777619989628 259.444440081154
"1859" 129.75 63.250007823 1 15.9999999999117 21782.2161384611 705.22202940473 -397.999861196496 249.000058995497
"1860" 131.25 63.250007823 1 16 22210.8847939319 717.888803297505 -407.666536224832 255.999773432291
"1861" 132.75 63.250007823 1 16 22385.2225712113 723.222241336091 -414.222141176708 272.110726753523
"1862" 134.25 63.250007823 1 16 22195.6710384945 717.000114797079 -415.333478458211 292.666659010834
"1863" 135.75 63.250007823 1 16.4444096326314 21624.6741776979 698.333559459327 -409.777868506439 308.444151684611
"1864" 137.25 63.250007823 1 16.9999889871628 20910.7859037999 674.555826115456 -414.555452770904 369.999005593385
"1865" 138.75 63.250007823 1 17 20435.1153923878 657.889010022818 -439.110917267401 451.555099294541
"1866" 140.25 63.250007823 1 17.3333352106686 20401.2211369747 655.222201960975 -451.666598799567 442.555985199815
"1867" 141.75 63.250007823 1 18 20992.9914950016 672.666446782094 -440.666516920606 330.889663725384
"1868" 143.25 63.250007823 1 18 21482.4492444932 687.333456771359 -443.111502385303 267.667427900475
"1869" 144.75 63.250007823 1 17.7778013246708 19890.133271188 635.889605363205 -426.666699151684 319.220959757096
"1870" 146.25 63.250007823 1 17 18560.3476471863 593.222661209959 -387.222687788411 305.444647992632
"1871" 147.75 63.250007823 1 17 17771.452517434 567.889141438737 -372.777758299292 313.99944764214
"1872" 149.25 63.250007823 1 17 17610.1110120182 563.777742306063 -351.778310039483 305.556148312811
"1873" 150.75 63.250007823 1 17 18145.1021646152 582.99968426775 -351.444070780192 317.665999998845
"1874" 152.25 63.250007823 1 17.666654202047 19106.1063545969 617.888661677103 -360.888926639483 324.000083809728
"1875" 153.75 63.250007823 1 18 18410.1258592641 598.77823114223 -347.000313334516 308.22252217023
"1876" 155.25 63.250007823 1 17.88890144014 17367.4559839476 568.555857146819 -339.444778230504 307.778253365238
"1877" 156.75 63.250007823 1 17.8889005798028 16598.2314809932 546.222483742924 -333.666528340591 345.887572849312
"1878" 158.25 63.250007823 1 17.9999864143757 16008.3409782853 528.444672691588 -333.666853442082 410.66631347639
"1879" 159.75 63.250007823 1 18.1110983511561 15510.1174166186 513.111325450725 -311.667143411255 378.889866410225
"1880" 161.25 63.250007823 1 18.222209427499 15003.7851567021 496.778012978553 -292.222598632061 338.556005408451
"1881" 162.75 63.250007823 1 18.4444444270603 14604.3381015571 481.666856068527 -279.666979409209 352.666597935877
"1882" 164.25 63.250007823 1 18.999998157249 14412.7808873678 472.555676488941 -270.777654110187 380.99887982817
"1883" 165.75 63.250007823 1 19 14417.4441386804 474.333269907642 -266.000295209901 413.333589006955
"1884" 167.25 63.250007823 1 19.5555564680386 14058.8976920321 470.889046964071 -242.778136120096 397.333511914266
"1885" 168.75 63.250007823 1 20.8888749380001 13472.8976874641 461.444591741623 -230.777818441121 413.443906768239
"1886" 170.25 63.250007823 1 21.8888608658291 12995.2296441594 452.666818893051 -231.555667362547 445.000208313351
"1887" 171.75 63.250007823 1 21.3333587054637 12507.0084425956 437.444734562352 -224.444384260974 409.888889387009
"1888" 173.25 63.250007823 1 20.5555669248485 12057.5616008116 420.778028459023 -213.77806709582 372.889318740624
"1889" 174.75 63.250007823 1 19.4444558312287 11702.8934597724 406.111294550184 -202.889148019058 380.666719540866
"1890" 176.25 63.250007823 1 18.3333305781045 11400.4487923324 393.000182048525 -197.555961180435 409.111542878185
"1891" 177.75 63.250007823 1 17.4444692688531 11034.5629458577 378.778036116915 -188.110906431743 433.332058932726
"1892" 179.25 63.250007823 1 17.8332944926959 10441.673522908 358.916904333785 -175.333421250293 467.999609620704
"1962" 5.25 61.750007823 1 26.99999275396 4113.99684893123 159.374887159147 9.00010761922729 2300.2495700748
"1963" 6.75 61.750007823 1 28.1111036705227 4905.32501742234 190.666295746658 -33.4438518501611 1773.56073128964
"1964" 8.25 61.750007823 1 27.8889039608885 6277.0977180706 248.666126955269 -86.5553321232294 976.226299971197
"1965" 9.75 61.750007823 1 26.7777787426717 7456.21674930549 292.222061215803 -99.8888347210024 748.445325797118
"1966" 11.25 61.750007823 1 24.8888964858218 7958.99674445997 305.444354863298 -97.3335666282788 597.556593520329
"1967" 12.75 61.750007823 1 24.777769129206 7961.99967661316 304.222219327656 -91.2224440868273 655.555719115677
"1968" 14.25 61.750007823 1 25.3333256320945 8037.99863404539 310.777701539031 -80.1111960069716 657.333603274857
"1969" 15.75 61.750007823 1 25.7777689900151 8254.77669417767 323.111074308616 -76.5555042636863 639.332996895291
"1970" 17.25 61.750007823 1 25.6250165159423 8266.87526183719 322.187532519571 -69.2500815150754 655.562399675823
"1971" 21.75 61.750007823 1 25 8134.28451016319 319.428514254076 -64.2856456565215 600.42817466162
"1972" 23.25 61.750007823 1 24.6666757151307 8475.99825420228 333.444386755045 -74.777782619242 598.666977417193
"1973" 24.75 61.750007823 1 23.7777940145703 8604.55466955855 333.777842377968 -76.555579320204 620.332941770558
"1974" 26.25 61.750007823 1 22.0000081531657 8822.77664034052 331.666676384574 -77.0000033203969 643.333342894426
"1975" 27.75 61.750007823 1 21.2222232044436 9005.99940730717 332.555559014947 -78.555570253975 638.555549931396
"1976" 29.25 61.750007823 1 21.2222212226198 9166.55480838825 340.444399628044 -84.2221909916729 648.555578937765
"1977" 30.75 61.750007823 1 21 9331.99947053296 350.444415299958 -94.1110688414744 626.555493225119
"1978" 32.25 61.750007823 1 21 9408.33338943949 354.00000980476 -98.8888987198841 630.555487982759
"1979" 33.75 61.750007823 1 21 9395.11107163524 355.7777525013 -100.444462837174 611.444689308516
"1980" 35.25 61.750007823 1 21.2222222221549 9574.44220540768 364.110992941616 -99.4444233314252 621.444025492165
"1981" 36.75 61.750007823 1 21.4444434448393 9889.10888345958 377.888790632843 -108.333258398637 661.777841316408
"1982" 38.25 61.750007823 1 21.3333333333333 10047.3328995746 383.888855658778 -113.444448425616 630.111372909353
"1983" 39.75 61.750007823 1 21.6666580615157 10047.0000211403 384.666655027933 -113.111106295432 639.999814978789
"1984" 41.25 61.750007823 1 21.5555642474912 10099.6658550904 389.666618564337 -118.222182064714 629.77813404202
"1985" 42.75 61.750007823 1 21.111128547272 10185.1102271205 396.222157283366 -119.666645205961 585.222417300315
"1986" 44.25 61.750007823 1 21.4444288161331 10358.9983766117 404.666604291877 -125.777745555977 582.666682885706
"1987" 45.75 61.750007823 1 21.2222153553822 10634.7754149952 416.333230349325 -133.333221396842 574.2222297248
"1988" 47.25 61.750007823 1 21.0000000000697 10891.4425117477 423.111084400462 -138.777728398068 576.666441297875
"1989" 48.75 61.750007823 1 20.0000089007518 11141.9983298343 426.666662511886 -141.666670343354 603.444343867631
"1990" 50.25 61.750007823 1 19.5555655427623 11302.2209188578 430.444411310119 -142.999970673081 585.111230672254
"1991" 51.75 61.750007823 1 19.1111111111111 11415.3329402784 433.333313124533 -146.666656427478 590.110915686159
"1992" 53.25 61.750007823 1 19 11526.6658505186 435.888861378423 -150.77776008924 624.888627585664
"1993" 54.75 61.750007823 1 19.7777696160872 11635.8877900855 440.222172033941 -154.88884342063 653.110762453074
"1994" 56.25 61.750007823 1 20 11791.3321025937 447.444385659791 -160.555548879959 677.444303649099
"1995" 57.75 61.750007823 1 20.7777797594559 12015.5527173942 456.777684476821 -170.555421010877 678.111109061218
"1996" 59.25 61.750007823 1 21.2222222222222 12339.664118031 471.777682989944 -191.111064181865 656.334021765035
"1997" 60.75 61.750007823 1 21.888897242025 12642.9984793046 482.555570888026 -185.666678965857 546.111570707082
"1998" 62.25 61.750007823 1 21.1111195164 12751.5556057284 479.666739993383 -186.333311585526 528.111016175285
"1999" 63.75 61.750007823 1 20.2222296974442 12844.4434607117 475.111152903103 -186.555584326778 536.333249315668
"2000" 65.25 61.750007823 1 19.2222222222222 12965.6657371312 473.5555633784 -188.222227585489 561.333147165754
"2001" 66.75 61.750007823 1 18.5555641346125 13109.6656702402 474.777767529453 -188.666655541121 564.555679306618
"2002" 68.25 61.750007823 1 18 13281.7763167535 477.111092883938 -192.777730110507 554.888941728683
"2003" 69.75 61.750007823 1 17.8888869593673 13388.2215188324 478.111125513708 -196.666640929308 546.222283336392
"2004" 71.25 61.750007823 1 17.7777845663104 13479.2207579525 477.777782549637 -201.11110833848 547.333323633471
"2005" 72.75 61.750007823 1 17.3333333333333 13609.554547328 479.222178231651 -204.111101463027 558.999846783815
"2006" 74.25 61.750007823 1 17.888888888734 13725.5558481988 483.777711952161 -207.444431675854 557.555696132866
"2007" 75.75 61.750007823 1 18.2222123306486 13837.3323044728 491.222129373246 -210.666656688283 539.222371631387
"2008" 77.25 61.750007823 1 18.5555555554765 13923.5545645624 498.22215863075 -213.444420472071 525.666735152588
"2009" 78.75 61.750007823 1 18.7777768129412 13963.4444934684 502.222205281111 -214.777772554183 525.444396977211
"2010" 80.25 61.750007823 1 19 13964.8896962497 503.555586664409 -215.44446214173 535.666629281191
"2011" 81.75 61.750007823 1 19 13960.6666267003 504.666652446305 -216.555547141919 541.999898789571
"2012" 83.25 61.750007823 1 19.2222110702815 13977.4441782094 506.2222068458 -217.222235938626 551.99990076232
"2013" 84.75 61.750007823 1 19.1111009240077 14054.4434781428 509.11110352267 -218.44444711305 566.444356010142
"2014" 86.25 61.750007823 1 19.2222212226167 14204.999039908 515.44441627302 -219.666614618493 579.888597677742
"2015" 87.75 61.750007823 1 19.5555266456894 14419.8865546465 524.33323142683 -224.999997096912 593.22224786385
"2016" 89.25 61.750007823 1 19.7777861742004 14751.1081113425 537.444302484511 -229.666569028807 584.111042159639
"2017" 90.75 61.750007823 1 19.5555545733345 14985.6648985242 544.666608786028 -241.999893165379 595.777631586926
"2018" 92.25 61.750007823 1 19.1111121107166 15211.5528164308 548.555516102235 -252.777665240339 599.777666124708
"2019" 93.75 61.750007823 1 19 15505.1078051101 554.666581223235 -268.666609698567 606.000372040299
"2020" 95.25 61.750007823 1 18.7777768303253 15928.8837415954 565.777634497077 -285.333303518865 574.889634079632
"2021" 96.75 61.750007823 1 18.7777777777776 16380.5525445479 580.555414387165 -296.666694272229 525.667425817331
"2022" 98.25 61.750007823 1 19.3333226593869 16718.3316623572 596.22208218357 -297.888893331001 456.778275845737
"2023" 99.75 61.750007823 1 20.2222007701155 16976.3315199862 609.999921501408 -301.55553628593 422.11134932947
"2024" 101.25 61.750007823 1 21.111109146669 17113.7783287518 619.444427920863 -304.22221461693 405.555580354406
"2025" 102.75 61.750007823 1 21.6666637200035 17143.1113179707 621.777782767303 -306.333376550937 396.111313541449
"2026" 104.25 61.750007823 1 21.3333431988127 17110.2234798848 618.222276504463 -307.444505619714 383.889130259527
"2027" 105.75 61.750007823 1 21.1111101115056 17145.5565092054 615.333394830011 -305.666695281182 361.444606621236
"2028" 107.25 61.750007823 1 20.7777768129412 17174.222486548 612.222261988553 -305.666687493477 347.666766808828
"2029" 108.75 61.750007823 1 20.1111211505203 17217.4439421464 609.333362269349 -305.11111064212 339.888883012926
