"X_WGS84"	"Y_WGS84"	"ConnochaetesGnou"	"GuloGulo"	"PantheraOnca"	"PteropusGiganteus"	"TenrecEcaudatus"	"VulpesVulpes"
"1608"	53.25	64.75000782	0	1	0	0	0	1
"1613"	60.75	64.75000782	0	1	0	0	0	1
"1618"	68.25	64.75000782	0	1	0	0	0	1
"1619"	69.75	64.75000782	0	1	0	0	0	1
"1623"	75.75	64.75000782	0	1	0	0	0	1
"1624"	77.25	64.75000782	0	1	0	0	0	1
"1626"	80.25	64.75000782	0	1	0	0	0	1
"1628"	83.25	64.75000782	0	1	0	0	0	1
"1636"	95.25	64.75000782	0	1	0	0	0	1
"1637"	96.75	64.75000782	0	1	0	0	0	1
"1641"	102.75	64.75000782	0	1	0	0	0	1
"1643"	105.75	64.75000782	0	1	0	0	0	1
"1644"	107.25	64.75000782	0	1	0	0	0	1
"1655"	123.75	64.75000782	0	1	0	0	0	1
"1656"	125.25	64.75000782	0	1	0	0	0	1
"1662"	134.25	64.75000782	0	1	0	0	0	1
"1664"	137.25	64.75000782	0	1	0	0	0	1
"1669"	144.75	64.75000782	0	1	0	0	0	1
"1673"	150.75	64.75000782	0	1	0	0	0	1
"1674"	152.25	64.75000782	0	1	0	0	0	1
"1675"	153.75	64.75000782	0	1	0	0	0	1
"1678"	158.25	64.75000782	0	1	0	0	0	1
"1685"	168.75	64.75000782	0	1	0	0	0	1
"1686"	170.25	64.75000782	0	1	0	0	0	1
"1687"	171.75	64.75000782	0	1	0	0	0	1
"1692"	179.25	64.75000782	0	1	0	0	0	1
"1694"	-170.25	63.25000782	0	0	0	0	0	0
"1695"	-168.75	63.25000782	0	0	0	0	0	0
"1696"	-164.25	63.25000782	0	1	0	0	0	1
"1700"	-158.25	63.25000782	0	1	0	0	0	1
"1701"	-156.75	63.25000782	0	1	0	0	0	1
"1709"	-144.75	63.25000782	0	1	0	0	0	1
"1714"	-137.25	63.25000782	0	1	0	0	0	1
"1720"	-128.25	63.25000782	0	1	0	0	0	1
"1723"	-123.75	63.25000782	0	1	0	0	0	1
"1733"	-108.75	63.25000782	0	1	0	0	0	1
"1737"	-102.75	63.25000782	0	1	0	0	0	1
"1739"	-99.75	63.25000782	0	1	0	0	0	1
"1741"	-96.75	63.25000782	0	1	0	0	0	1
"1743"	-93.75	63.25000782	0	1	0	0	0	1
"1748"	-86.25	63.25000782	0	0	0	0	0	0
"1749"	-84.75	63.25000782	0	0	0	0	0	0
"1751"	-81.75	63.25000782	0	0	0	0	0	0
"1753"	-78.75	63.25000782	0	0	0	0	0	0
"1755"	-74.25	63.25000782	0	0	0	0	0	0
"1757"	-71.25	63.25000782	0	1	0	0	0	1
"1758"	-69.75	63.25000782	0	1	0	0	0	1
"1761"	-65.25	63.25000782	0	1	0	0	0	1
"1762"	-63.75	63.25000782	0	0	0	0	0	0
"1763"	-51.75	63.25000782	0	0	0	0	0	0
"1775"	-17.25	63.25000782	0	0	0	0	0	0
"1778"	8.25	63.25000782	0	1	0	0	0	1
"1779"	9.75	63.25000782	0	1	0	0	0	1
"1789"	24.75	63.25000782	0	1	0	0	0	1
"1794"	32.25	63.25000782	0	1	0	0	0	1
"1798"	38.25	63.25000782	0	1	0	0	0	1
"1812"	59.25	63.25000782	0	1	0	0	0	1
"1814"	62.25	63.25000782	0	1	0	0	0	1
"1817"	66.75	63.25000782	0	1	0	0	0	1
"1818"	68.25	63.25000782	0	1	0	0	0	1
"1823"	75.75	63.25000782	0	1	0	0	0	1
"1827"	81.75	63.25000782	0	1	0	0	0	1
"1835"	93.75	63.25000782	0	1	0	0	0	1
"1837"	96.75	63.25000782	0	1	0	0	0	1
"1840"	101.25	63.25000782	0	1	0	0	0	1
"1842"	104.25	63.25000782	0	1	0	0	0	1
"1853"	120.75	63.25000782	0	1	0	0	0	1
"1854"	122.25	63.25000782	0	1	0	0	0	1
"1857"	126.75	63.25000782	0	1	0	0	0	1
"1858"	128.25	63.25000782	0	1	0	0	0	1
"1861"	132.75	63.25000782	0	1	0	0	0	1
"1865"	138.75	63.25000782	0	1	0	0	0	1
"1874"	152.25	63.25000782	0	1	0	0	0	1
"1878"	158.25	63.25000782	0	1	0	0	0	1
"1879"	159.75	63.25000782	0	1	0	0	0	1
"1881"	162.75	63.25000782	0	1	0	0	0	1
"1883"	165.75	63.25000782	0	1	0	0	0	1
"1885"	168.75	63.25000782	0	1	0	0	0	1
"1886"	170.25	63.25000782	0	1	0	0	0	1
"1890"	176.25	63.25000782	0	1	0	0	0	1
"1893"	-165.75	61.75000782	0	1	0	0	0	1
"1896"	-161.25	61.75000782	0	1	0	0	0	1
"1897"	-159.75	61.75000782	0	1	0	0	0	1
"1900"	-155.25	61.75000782	0	1	0	0	0	1
"1903"	-150.75	61.75000782	0	1	0	0	0	1
"1905"	-147.75	61.75000782	0	1	0	0	0	1
"1907"	-144.75	61.75000782	0	1	0	0	0	1
"1908"	-143.25	61.75000782	0	1	0	0	0	1
"1909"	-141.75	61.75000782	0	1	0	0	0	1
"1912"	-137.25	61.75000782	0	1	0	0	0	1
"1913"	-135.75	61.75000782	0	1	0	0	0	1
"1920"	-125.25	61.75000782	0	1	0	0	0	1
"1921"	-123.75	61.75000782	0	1	0	0	0	1
"1922"	-122.25	61.75000782	0	1	0	0	0	1
"1926"	-116.25	61.75000782	0	1	0	0	0	1
"1930"	-110.25	61.75000782	0	1	0	0	0	1
"1933"	-105.75	61.75000782	0	1	0	0	0	1
"1935"	-102.75	61.75000782	0	1	0	0	0	1
"1936"	-101.25	61.75000782	0	1	0	0	0	1
"1940"	-95.25	61.75000782	0	1	0	0	0	1
"1946"	-77.25	61.75000782	0	1	0	0	0	1
"1947"	-75.75	61.75000782	0	1	0	0	0	1
"1952"	-66.75	61.75000782	0	1	0	0	0	1
"1956"	-48.75	61.75000782	0	0	0	0	0	0
"1957"	-47.25	61.75000782	0	0	0	0	0	0
"1958"	-45.75	61.75000782	0	0	0	0	0	0
"1961"	-6.75	61.75000782	0	0	0	0	0	0
"1967"	12.75	61.75000782	0	1	0	0	0	1
"1970"	17.25	61.75000782	0	0	0	0	0	1
"1971"	21.75	61.75000782	0	1	0	0	0	1
"1977"	30.75	61.75000782	0	1	0	0	0	1
"1978"	32.25	61.75000782	0	0	0	0	0	1
"1986"	44.25	61.75000782	0	1	0	0	0	1
"1991"	51.75	61.75000782	0	1	0	0	0	1
"1994"	56.25	61.75000782	0	1	0	0	0	1
"1995"	57.75	61.75000782	0	1	0	0	0	1
"1999"	63.75	61.75000782	0	1	0	0	0	1
"2002"	68.25	61.75000782	0	1	0	0	0	1
"2006"	74.25	61.75000782	0	1	0	0	0	1
"2008"	77.25	61.75000782	0	1	0	0	0	1
"2011"	81.75	61.75000782	0	1	0	0	0	1
"2021"	96.75	61.75000782	0	1	0	0	0	1
"2023"	99.75	61.75000782	0	1	0	0	0	1
"2033"	114.75	61.75000782	0	1	0	0	0	1
"2034"	116.25	61.75000782	0	1	0	0	0	1
"2037"	120.75	61.75000782	0	1	0	0	0	1
"2039"	123.75	61.75000782	0	1	0	0	0	1
"2041"	126.75	61.75000782	0	1	0	0	0	1
"2045"	132.75	61.75000782	0	1	0	0	0	1
"2047"	135.75	61.75000782	0	1	0	0	0	1
"2051"	141.75	61.75000782	0	1	0	0	0	1
"2053"	144.75	61.75000782	0	1	0	0	0	1
"2056"	149.25	61.75000782	0	1	0	0	0	1
"2059"	153.75	61.75000782	0	1	0	0	0	1
"2068"	167.25	61.75000782	0	1	0	0	0	1
"2069"	168.75	61.75000782	0	1	0	0	0	1
"2073"	174.75	61.75000782	0	1	0	0	0	1
"2077"	-173.25	60.25000782	0	0	0	0	0	0
"2078"	-171.75	60.25000782	0	0	0	0	0	0
"2082"	-162.75	60.25000782	0	1	0	0	0	1
"2087"	-155.25	60.25000782	0	1	0	0	0	1
"2088"	-153.75	60.25000782	0	1	0	0	0	1
"2089"	-152.25	60.25000782	0	1	0	0	0	1
"2091"	-149.25	60.25000782	0	1	0	0	0	1
"2095"	-143.25	60.25000782	0	1	0	0	0	1
"2096"	-141.75	60.25000782	0	1	0	0	0	1
"2100"	-135.75	60.25000782	0	1	0	0	0	1
"2101"	-134.25	60.25000782	0	1	0	0	0	1
"2108"	-123.75	60.25000782	0	1	0	0	0	1
"2114"	-114.75	60.25000782	0	1	0	0	0	1
"2119"	-107.25	60.25000782	0	1	0	0	0	1
"2123"	-101.25	60.25000782	0	1	0	0	0	1
"2125"	-98.25	60.25000782	0	1	0	0	0	1
"2129"	-80.25	60.25000782	0	0	0	0	0	0
"2130"	-78.75	60.25000782	0	0	0	0	0	0
"2134"	-72.75	60.25000782	0	1	0	0	0	1
"2137"	-68.25	60.25000782	0	0	0	0	0	0
"2139"	-63.75	60.25000782	0	0	0	0	0	0
"2141"	-47.25	60.25000782	0	0	0	0	0	0
"2143"	-44.25	60.25000782	0	0	0	0	0	0
"2151"	11.25	60.25000782	0	1	0	0	0	1
"2154"	15.75	60.25000782	0	0	0	0	0	1
"2156"	18.75	60.25000782	0	0	0	0	0	1
"2157"	20.25	60.25000782	0	0	0	0	0	0
"2170"	39.75	60.25000782	0	1	0	0	0	1
"2175"	47.25	60.25000782	0	1	0	0	0	1
"2176"	48.75	60.25000782	0	1	0	0	0	1
"2180"	54.75	60.25000782	0	1	0	0	0	1
"2186"	63.75	60.25000782	0	1	0	0	0	1
"2187"	65.25	60.25000782	0	1	0	0	0	1
"2193"	74.25	60.25000782	0	1	0	0	0	1
"2194"	75.75	60.25000782	0	1	0	0	0	1
"2199"	83.25	60.25000782	0	1	0	0	0	1
"2202"	87.75	60.25000782	0	1	0	0	0	1
"2207"	95.25	60.25000782	0	1	0	0	0	1
"2213"	104.25	60.25000782	0	1	0	0	0	1
"2215"	107.25	60.25000782	0	1	0	0	0	1
"2216"	108.75	60.25000782	0	1	0	0	0	1
"2217"	110.25	60.25000782	0	1	0	0	0	1
"2218"	111.75	60.25000782	0	1	0	0	0	1
"2221"	116.25	60.25000782	0	1	0	0	0	1
"2224"	120.75	60.25000782	0	1	0	0	0	1
"2225"	122.25	60.25000782	0	1	0	0	0	1
"2229"	128.25	60.25000782	0	1	0	0	0	1
"2230"	129.75	60.25000782	0	1	0	0	0	1
"2245"	152.25	60.25000782	0	1	0	0	0	1
"2249"	161.25	60.25000782	0	1	0	0	0	1
"2251"	164.25	60.25000782	0	1	0	0	0	1
"2252"	165.75	60.25000782	0	1	0	0	0	1
"2258"	-159.75	58.75000782	0	1	0	0	0	1
"2259"	-158.25	58.75000782	0	1	0	0	0	1
"2262"	-153.75	58.75000782	0	1	0	0	0	1
"2266"	-138.75	58.75000782	0	1	0	0	0	1
"2267"	-137.25	58.75000782	0	1	0	0	0	1
"2268"	-135.75	58.75000782	0	1	0	0	0	1
"2269"	-134.25	58.75000782	0	1	0	0	0	1
"2270"	-132.75	58.75000782	0	1	0	0	0	1
"2272"	-129.75	58.75000782	0	1	0	0	0	1
"2274"	-126.75	58.75000782	0	1	0	0	0	1
"2275"	-125.25	58.75000782	0	1	0	0	0	1
"2277"	-122.25	58.75000782	0	1	0	0	0	1
"2279"	-119.25	58.75000782	0	1	0	0	0	1
"2281"	-116.25	58.75000782	0	1	0	0	0	1
"2285"	-110.25	58.75000782	0	1	0	0	0	1
"2287"	-107.25	58.75000782	0	1	0	0	0	1
"2290"	-102.75	58.75000782	0	1	0	0	0	1
"2291"	-101.25	58.75000782	0	1	0	0	0	1
"2304"	-69.75	58.75000782	0	1	0	0	0	1
"2315"	6.75	58.75000782	0	1	0	0	0	1
"2318"	11.25	58.75000782	0	0	0	0	0	1
"2321"	15.75	58.75000782	0	0	0	0	0	1
"2322"	17.25	58.75000782	0	0	0	0	0	1
"2324"	21.75	58.75000782	0	0	0	0	0	0
"2326"	24.75	58.75000782	0	0	0	0	0	1
"2328"	27.75	58.75000782	0	0	0	0	0	1
"2330"	30.75	58.75000782	0	0	0	0	0	1
"2331"	32.25	58.75000782	0	0	0	0	0	1
"2334"	36.75	58.75000782	0	0	0	0	0	1
"2335"	38.25	58.75000782	0	0	0	0	0	1
"2340"	45.75	58.75000782	0	0	0	0	0	1
"2345"	53.25	58.75000782	0	1	0	0	0	1
"2347"	56.25	58.75000782	0	1	0	0	0	1
"2349"	59.25	58.75000782	0	1	0	0	0	1
"2357"	71.25	58.75000782	0	1	0	0	0	1
"2365"	83.25	58.75000782	0	1	0	0	0	1
"2373"	95.25	58.75000782	0	1	0	0	0	1
"2375"	98.25	58.75000782	0	1	0	0	0	1
"2376"	99.75	58.75000782	0	1	0	0	0	1
"2377"	101.25	58.75000782	0	1	0	0	0	1
"2386"	114.75	58.75000782	0	1	0	0	0	1
"2387"	116.25	58.75000782	0	1	0	0	0	1
"2391"	122.25	58.75000782	0	1	0	0	0	1
"2392"	123.75	58.75000782	0	1	0	0	0	1
"2395"	128.25	58.75000782	0	1	0	0	0	1
"2405"	143.25	58.75000782	0	0	0	0	0	0
"2407"	146.25	58.75000782	0	1	0	0	0	1
"2408"	147.75	58.75000782	0	0	0	0	0	0
"2416"	161.25	58.75000782	0	1	0	0	0	1
"2420"	-159.75	57.25000782	0	0	0	0	0	0
"2428"	-132.75	57.25000782	0	1	0	0	0	1
"2431"	-128.25	57.25000782	0	1	0	0	0	1
"2433"	-125.25	57.25000782	0	1	0	0	0	1
"2436"	-120.75	57.25000782	0	1	0	0	0	1
"2443"	-110.25	57.25000782	0	1	0	0	0	1
"2448"	-102.75	57.25000782	0	1	0	0	0	1
"2451"	-98.25	57.25000782	0	1	0	0	0	1
"2454"	-93.75	57.25000782	0	1	0	0	0	1
"2455"	-92.25	57.25000782	0	1	0	0	0	1
"2458"	-80.25	57.25000782	0	0	0	0	0	0
"2459"	-78.75	57.25000782	0	0	0	0	0	0
"2468"	-65.25	57.25000782	0	1	0	0	0	1
"2471"	-60.75	57.25000782	0	0	0	0	0	0
"2473"	-5.25	57.25000782	0	0	0	0	0	1
"2475"	-2.25	57.25000782	0	0	0	0	0	1
"2476"	8.25	57.25000782	0	0	0	0	0	1
"2478"	11.25	57.25000782	0	0	0	0	0	0
"2479"	12.75	57.25000782	0	0	0	0	0	1
"2481"	15.75	57.25000782	0	0	0	0	0	1
"2484"	21.75	57.25000782	0	0	0	0	0	1
"2485"	23.25	57.25000782	0	0	0	0	0	1
"2486"	24.75	57.25000782	0	0	0	0	0	1
"2489"	29.25	57.25000782	0	0	0	0	0	1
"2495"	38.25	57.25000782	0	0	0	0	0	1
"2496"	39.75	57.25000782	0	0	0	0	0	1
"2500"	45.75	57.25000782	0	0	0	0	0	1
"2501"	47.25	57.25000782	0	0	0	0	0	1
"2503"	50.25	57.25000782	0	0	0	0	0	1
"2511"	62.25	57.25000782	0	1	0	0	0	1
"2512"	63.75	57.25000782	0	1	0	0	0	1
"2513"	65.25	57.25000782	0	1	0	0	0	1
"2514"	66.75	57.25000782	0	1	0	0	0	1
"2518"	72.75	57.25000782	0	1	0	0	0	1
"2525"	83.25	57.25000782	0	1	0	0	0	1
"2528"	87.75	57.25000782	0	1	0	0	0	1
"2530"	90.75	57.25000782	0	1	0	0	0	1
"2534"	96.75	57.25000782	0	1	0	0	0	1
"2537"	101.25	57.25000782	0	1	0	0	0	1
"2541"	107.25	57.25000782	0	1	0	0	0	1
"2544"	111.75	57.25000782	0	1	0	0	0	1
"2545"	113.25	57.25000782	0	1	0	0	0	1
"2549"	119.25	57.25000782	0	1	0	0	0	1
"2554"	126.75	57.25000782	0	1	0	0	0	1
"2557"	131.25	57.25000782	0	1	0	0	0	1
"2561"	137.25	57.25000782	0	1	0	0	0	1
"2562"	138.75	57.25000782	0	1	0	0	0	1
"2564"	156.75	57.25000782	0	1	0	0	0	1
"2567"	161.25	57.25000782	0	1	0	0	0	1
"2570"	-161.25	55.75000782	0	1	0	0	0	1
"2575"	-134.25	55.75000782	0	0	0	0	0	0
"2579"	-128.25	55.75000782	0	1	0	0	0	1
"2580"	-126.75	55.75000782	0	1	0	0	0	1
"2581"	-125.25	55.75000782	0	1	0	0	0	1
"2582"	-123.75	55.75000782	0	1	0	0	0	1
"2587"	-116.25	55.75000782	0	1	0	0	0	1
"2588"	-114.75	55.75000782	0	1	0	0	0	1
"2589"	-113.25	55.75000782	0	1	0	0	0	1
"2590"	-111.75	55.75000782	0	1	0	0	0	1
"2591"	-110.25	55.75000782	0	1	0	0	0	1
"2594"	-105.75	55.75000782	0	1	0	0	0	1
"2597"	-101.25	55.75000782	0	1	0	0	0	1
"2601"	-95.25	55.75000782	0	1	0	0	0	1
"2603"	-92.25	55.75000782	0	1	0	0	0	1
"2604"	-90.75	55.75000782	0	1	0	0	0	1
"2605"	-89.25	55.75000782	0	1	0	0	0	1
"2607"	-86.25	55.75000782	0	1	0	0	0	1
"2610"	-80.25	55.75000782	0	0	0	0	0	0
"2612"	-77.25	55.75000782	0	1	0	0	0	1
"2616"	-71.25	55.75000782	0	1	0	0	0	1
"2617"	-69.75	55.75000782	0	1	0	0	0	1
"2619"	-66.75	55.75000782	0	1	0	0	0	1
"2620"	-65.25	55.75000782	0	1	0	0	0	1
"2622"	-62.25	55.75000782	0	1	0	0	0	1
"2628"	-3.75	55.75000782	0	0	0	0	0	1
"2638"	21.75	55.75000782	0	0	0	0	0	1
"2639"	23.25	55.75000782	0	0	0	0	0	1
"2643"	29.25	55.75000782	0	0	0	0	0	1
"2644"	30.75	55.75000782	0	0	0	0	0	1
"2647"	35.25	55.75000782	0	0	0	0	0	1
"2648"	36.75	55.75000782	0	0	0	0	0	1
"2650"	39.75	55.75000782	0	0	0	0	0	1
"2651"	41.25	55.75000782	0	0	0	0	0	1
"2656"	48.75	55.75000782	0	0	0	0	0	1
"2658"	51.75	55.75000782	0	0	0	0	0	1
"2663"	59.25	55.75000782	0	0	0	0	0	1
"2671"	71.25	55.75000782	0	1	0	0	0	1
"2672"	72.75	55.75000782	0	1	0	0	0	1
"2673"	74.25	55.75000782	0	1	0	0	0	1
"2675"	77.25	55.75000782	0	1	0	0	0	1
"2677"	80.25	55.75000782	0	1	0	0	0	1
"2683"	89.25	55.75000782	0	1	0	0	0	1
"2684"	90.75	55.75000782	0	1	0	0	0	1
"2688"	96.75	55.75000782	0	1	0	0	0	1
"2694"	105.75	55.75000782	0	1	0	0	0	1
"2696"	108.75	55.75000782	0	1	0	0	0	1
"2704"	120.75	55.75000782	0	1	0	0	0	1
"2705"	122.25	55.75000782	0	1	0	0	0	1
"2707"	125.25	55.75000782	0	1	0	0	0	1
"2713"	134.25	55.75000782	0	1	0	0	0	1
"2718"	156.75	55.75000782	0	1	0	0	0	1
"2723"	165.75	55.75000782	0	0	0	0	0	0
"2724"	-167.25	54.25000782	0	0	0	0	0	0
"2728"	-159.75	54.25000782	0	0	0	0	0	0
"2729"	-132.75	54.25000782	0	0	0	0	0	0
"2732"	-128.25	54.25000782	0	1	0	0	0	1
"2734"	-125.25	54.25000782	0	1	0	0	0	1
"2748"	-104.25	54.25000782	0	0	0	0	0	1
"2754"	-95.25	54.25000782	0	1	0	0	0	1
"2757"	-90.75	54.25000782	0	1	0	0	0	1
"2764"	-80.25	54.25000782	0	0	0	0	0	0
"2765"	-78.75	54.25000782	0	1	0	0	0	1
"2767"	-75.75	54.25000782	0	1	0	0	0	1
"2773"	-66.75	54.25000782	0	1	0	0	0	1
"2776"	-62.25	54.25000782	0	1	0	0	0	1
"2785"	-3.75	54.25000782	0	0	0	0	0	1
"2793"	14.25	54.25000782	0	0	0	0	0	1
"2794"	15.75	54.25000782	0	0	0	0	0	1
"2795"	17.25	54.25000782	0	0	0	0	0	1
"2796"	18.75	54.25000782	0	0	0	0	0	1
"2798"	21.75	54.25000782	0	0	0	0	0	1
"2799"	23.25	54.25000782	0	0	0	0	0	1
"2800"	24.75	54.25000782	0	0	0	0	0	1
"2805"	32.25	54.25000782	0	0	0	0	0	1
"2811"	41.25	54.25000782	0	0	0	0	0	1
"2814"	45.75	54.25000782	0	0	0	0	0	1
"2817"	50.25	54.25000782	0	0	0	0	0	1
"2821"	56.25	54.25000782	0	0	0	0	0	1
"2823"	59.25	54.25000782	0	0	0	0	0	1
"2825"	62.25	54.25000782	0	1	0	0	0	1
"2828"	66.75	54.25000782	0	1	0	0	0	1
"2836"	78.75	54.25000782	0	1	0	0	0	1
"2837"	80.25	54.25000782	0	1	0	0	0	1
"2838"	81.75	54.25000782	0	1	0	0	0	1
"2840"	84.75	54.25000782	0	1	0	0	0	1
"2841"	86.25	54.25000782	0	1	0	0	0	1
"2842"	87.75	54.25000782	0	1	0	0	0	1
"2846"	93.75	54.25000782	0	1	0	0	0	1
"2847"	95.25	54.25000782	0	1	0	0	0	1
"2851"	101.25	54.25000782	0	1	0	0	0	1
"2853"	104.25	54.25000782	0	1	0	0	0	1
"2854"	105.75	54.25000782	0	1	0	0	0	1
"2855"	107.25	54.25000782	0	1	0	0	0	1
"2860"	114.75	54.25000782	0	1	0	0	0	1
"2862"	117.75	54.25000782	0	1	0	0	0	1
"2863"	119.25	54.25000782	0	1	0	0	0	1
"2865"	122.25	54.25000782	0	1	0	0	0	1
"2868"	126.75	54.25000782	0	1	0	0	0	1
"2870"	129.75	54.25000782	0	1	0	0	0	1
"2877"	140.25	54.25000782	0	1	0	0	0	1
"2878"	141.75	54.25000782	0	0	0	0	0	0
"2880"	155.25	54.25000782	0	1	0	0	0	1
"2885"	162.75	54.25000782	0	0	0	0	0	0
"2886"	165.75	54.25000782	0	0	0	0	0	0
"2888"	-174.75	52.75000782	0	0	0	0	0	0
"2889"	-171.75	52.75000782	0	0	0	0	0	0
"2890"	-170.25	52.75000782	0	0	0	0	0	0
"2891"	-168.75	52.75000782	0	0	0	0	0	0
"2900"	-122.25	52.75000782	0	1	0	0	0	1
"2902"	-119.25	52.75000782	0	1	0	0	0	1
"2903"	-117.75	52.75000782	0	0	0	0	0	1
"2908"	-110.25	52.75000782	0	0	0	0	0	1
"2911"	-105.75	52.75000782	0	0	0	0	0	1
"2921"	-90.75	52.75000782	0	1	0	0	0	1
"2923"	-87.75	52.75000782	0	1	0	0	0	1
"2927"	-81.75	52.75000782	0	0	0	0	0	1
"2928"	-80.25	52.75000782	0	0	0	0	0	0
"2932"	-74.25	52.75000782	0	1	0	0	0	1
"2933"	-72.75	52.75000782	0	1	0	0	0	1
"2938"	-65.25	52.75000782	0	1	0	0	0	1
"2941"	-60.75	52.75000782	0	1	0	0	0	1
"2943"	-57.75	52.75000782	0	1	0	0	0	1
"2951"	-0.75	52.75000782	0	0	0	0	0	1
"2955"	6.75	52.75000782	0	0	0	0	0	1
"2956"	8.25	52.75000782	0	0	0	0	0	1
"2966"	23.25	52.75000782	0	0	0	0	0	1
"2967"	24.75	52.75000782	0	0	0	0	0	1
"2969"	27.75	52.75000782	0	0	0	0	0	1
"2979"	42.75	52.75000782	0	0	0	0	0	1
"2983"	48.75	52.75000782	0	0	0	0	0	1
"2985"	51.75	52.75000782	0	0	0	0	0	1
"2994"	65.25	52.75000782	0	1	0	0	0	1
"2996"	68.25	52.75000782	0	1	0	0	0	1
"2998"	71.25	52.75000782	0	1	0	0	0	1
"3000"	74.25	52.75000782	0	1	0	0	0	1
"3006"	83.25	52.75000782	0	1	0	0	0	1
"3012"	92.25	52.75000782	0	1	0	0	0	1
"3015"	96.75	52.75000782	0	1	0	0	0	1
"3017"	99.75	52.75000782	0	1	0	0	0	1
"3018"	101.25	52.75000782	0	1	0	0	0	1
"3019"	102.75	52.75000782	0	1	0	0	0	1
"3021"	105.75	52.75000782	0	1	0	0	0	1
"3023"	108.75	52.75000782	0	1	0	0	0	1
"3024"	110.25	52.75000782	0	1	0	0	0	1
"3025"	111.75	52.75000782	0	1	0	0	0	1
"3030"	119.25	52.75000782	0	1	0	0	0	1
"3033"	123.75	52.75000782	0	1	0	0	0	1
"3034"	125.25	52.75000782	0	1	0	0	0	1
"3037"	129.75	52.75000782	0	1	0	0	0	1
"3039"	132.75	52.75000782	0	1	0	0	0	1
"3040"	134.25	52.75000782	0	1	0	0	0	1
"3044"	140.25	52.75000782	0	1	0	0	0	1
"3046"	143.25	52.75000782	0	1	0	0	0	0
"3047"	156.75	52.75000782	0	1	0	0	0	1
"3050"	173.25	52.75000782	0	0	0	0	0	0
"3051"	-179.25	51.25000782	0	0	0	0	0	0
"3058"	-122.25	51.25000782	0	1	0	0	0	1
"3061"	-117.75	51.25000782	0	1	0	0	0	1
"3063"	-114.75	51.25000782	0	0	0	0	0	1
"3065"	-111.75	51.25000782	0	0	0	0	0	1
"3067"	-108.75	51.25000782	0	0	0	0	0	1
"3069"	-105.75	51.25000782	0	0	0	0	0	1
"3073"	-99.75	51.25000782	0	0	0	0	0	1
"3075"	-96.75	51.25000782	0	0	0	0	0	1
"3081"	-87.75	51.25000782	0	0	0	0	0	1
"3082"	-86.25	51.25000782	0	0	0	0	0	1
"3087"	-78.75	51.25000782	0	1	0	0	0	1
"3089"	-75.75	51.25000782	0	1	0	0	0	1
"3098"	-62.25	51.25000782	0	0	0	0	0	1
"3101"	-57.75	51.25000782	0	0	0	0	0	1
"3103"	-54.75	51.25000782	0	0	0	0	0	0
"3107"	-3.75	51.25000782	0	0	0	0	0	1
"3109"	-0.75	51.25000782	0	0	0	0	0	1
"3114"	6.75	51.25000782	0	0	0	0	0	1
"3117"	11.25	51.25000782	0	0	0	0	0	1
"3121"	17.25	51.25000782	0	0	0	0	0	1
"3122"	18.75	51.25000782	0	0	0	0	0	1
"3126"	24.75	51.25000782	0	0	0	0	0	1
"3130"	30.75	51.25000782	0	0	0	0	0	1
"3134"	36.75	51.25000782	0	0	0	0	0	1
"3135"	38.25	51.25000782	0	0	0	0	0	1
"3136"	39.75	51.25000782	0	0	0	0	0	1
"3138"	42.75	51.25000782	0	0	0	0	0	1
"3139"	44.25	51.25000782	0	0	0	0	0	1
"3142"	48.75	51.25000782	0	0	0	0	0	1
"3147"	56.25	51.25000782	0	0	0	0	0	1
"3148"	57.75	51.25000782	0	0	0	0	0	1
"3150"	60.75	51.25000782	0	0	0	0	0	1
"3151"	62.25	51.25000782	0	0	0	0	0	1
"3164"	81.75	51.25000782	0	1	0	0	0	1
"3165"	83.25	51.25000782	0	1	0	0	0	1
"3167"	86.25	51.25000782	0	1	0	0	0	1
"3171"	92.25	51.25000782	0	1	0	0	0	1
"3175"	98.25	51.25000782	0	1	0	0	0	1
"3177"	101.25	51.25000782	0	1	0	0	0	1
"3181"	107.25	51.25000782	0	1	0	0	0	1
"3189"	119.25	51.25000782	0	1	0	0	0	1
"3190"	120.75	51.25000782	0	1	0	0	0	1
"3193"	125.25	51.25000782	0	1	0	0	0	1
"3194"	126.75	51.25000782	0	1	0	0	0	1
"3196"	129.75	51.25000782	0	1	0	0	0	1
"3197"	131.25	51.25000782	0	1	0	0	0	1
"3199"	134.25	51.25000782	0	1	0	0	0	1
"3204"	141.75	51.25000782	0	1	0	0	0	0
"3209"	177.75	51.25000782	0	0	0	0	0	0
"3211"	-128.25	49.75000782	0	0	0	0	0	0
"3212"	-126.75	49.75000782	0	1	0	0	0	0
"3215"	-122.25	49.75000782	0	1	0	0	0	1
"3226"	-105.75	49.75000782	0	0	0	0	0	1
"3240"	-84.75	49.75000782	0	0	0	0	0	1
"3242"	-81.75	49.75000782	0	0	0	0	0	1
"3249"	-71.25	49.75000782	0	0	0	0	0	1
"3252"	-66.75	49.75000782	0	0	0	0	0	1
"3254"	-63.75	49.75000782	0	0	0	0	0	1
"3255"	-62.25	49.75000782	0	0	0	0	0	1
"3258"	-57.75	49.75000782	0	0	0	0	0	1
"3260"	-54.75	49.75000782	0	0	0	0	0	1
"3267"	0.75	49.75000782	0	0	0	0	0	1
"3268"	2.25	49.75000782	0	0	0	0	0	1
